x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175
210,146,232,60,117,353,409,210,198,117,468,347,200,247,362,114,115,150,146,115,371,115,117,476,96,470,51,409,445,371,38,309,476,470,60,85,115,330,398,162,398,468,322,353,362,111,85,200,468,262,470,150,200,291,371,247,117,198,398,371,373,476,324,445,398,397,362,398,76,397,60,409,397,74,183,330,8,115,178,398,117,398,409,115,210,470,476,17,397,17,468,500,232,476,38,114,397,324,362,60,150,76,117,198,115,198,74,200,309,198,117,409,398,115,330,210,397,60,147,178,146,51,409,322,468,210,210,183,362,60,8,210,117,445,74,468,322,371,470,468,96,178,409,178,291,397,468,115,371,232,85,397,470,85,247,111,115,371,210,397,85,398,468,200,115,397,114,183,398,146,60,397,183,291,85
291,111,210,162,178,445,162,468,470,178,210,85,330,178,38,309,96,117,318,85,17,8,146,162,397,150,262,291,247,147,85,115,373,232,445,114,150,60,309,183,74,397,183,398,445,397,115,96,200,210,468,210,115,397,210,318,74,322,266,146,147,200,85,468,409,371,150,117,210,117,183,353,17,409,150,17,74,398,468,85,322,397,210,232,409,398,324,85,8,347,324,247,500,362,353,96,247,291,476,96,347,362,38,470,373,85,470,322,476,236,470,150,500,114,76,38,371,398,74,470,183,232,96,117,85,397,468,500,409,266,76,398,150,476,232,409,362,398,146,247,38,468,445,309,347,115,60,330,85,362,150,445,398,322,117,409,398,322,362,291,117,322,162,115,150,200,60,362,117,362,74,150,398,150,117
398,38,397,17,60,371,150,200,74,468,318,38,51,373,8,38,291,85,60,470,409,38,398,468,74,468,60,468,470,409,60,150,322,38,476,200,362,470,409,470,362,117,150,198,51,76,371,397,468,232,397,38,322,409,398,117,470,85,353,51,117,468,398,397,476,373,247,409,468,74,150,115,373,470,178,200,198,397,150,85,115,8,309,266,51,476,117,162,232,371,232,371,38,247,85,445,85,470,322,210,150,96,324,398,117,309,476,150,146,147,85,266,115,373,178,470,117,266,362,117,373,398,150,232,291,60,198,362,397,200,150,51,60,114,178,85,38,115,17,353,162,362,85,232,409,17,115,117,115,38,198,232,353,147,115,353,200,397,198,114,236,150,178,74,468,115,398,115,409,183,373,200,468,236,198
371,476,247,60,117,38,445,85,500,373,291,146,324,470,397,445,198,38,232,468,398,74,150,210,470,397,162,146,198,85,397,114,291,468,115,146,114,309,371,115,322,470,468,362,200,183,210,38,266,470,247,398,85,200,468,51,115,398,60,85,96,476,162,74,60,397,324,38,17,262,371,232,8,117,398,60,8,117,409,371,183,210,397,146,210,373,232,398,115,409,397,198,330,409,198,468,322,76,74,115,371,38,117,38,85,60,111,324,322,397,146,476,397,409,114,373,74,247,373,468,17,476,470,362,150,232,150,266,291,198,322,115,397,470,210,468,373,470,322,476,85,468,322,60,117,198,470,146,236,362,247,309,85,210,198,183,17,476,178,318,468,397,200,291,373,371,375,85,373,8,38,330,198,409,468
183,470,353,247,409,150,198,117,330,8,500,85,117,476,500,85,397,51,85,324,409,397,470,409,117,362,468,353,200,266,309,362,150,200,309,409,17,266,74,309,468,183,117,398,468,247,232,210,362,115,117,51,247,210,445,476,397,111,96,309,117,115,150,111,262,76,247,198,150,291,330,115,371,115,147,38,150,38,162,500,362,76,500,85,150,362,371,247,210,291,96,146,362,60,371,114,117,347,322,38,409,200,51,200,371,17,200,445,8,476,85,468,470,150,115,409,468,115,322,114,371,324,232,397,38,398,362,236,38,476,74,291,8,247,322,115,183,236,468,309,17,200,51,85,468,76,60,318,17,162,470,114,232,266,115,17,398,85,371,476,76,476,150,60,362,266,200,318,111,470,111,371,445,353,398
468,468,362,38,362,291,183,115,147,476,200,398,74,397,111,146,371,117,322,51,114,353,150,397,247,210,409,117,373,117,74,291,397,236,375,373,470,76,398,85,362,85,291,347,470,291,397,96,398,111,470,200,470,397,96,397,198,500,146,198,150,60,162,373,309,362,409,398,96,318,500,96,291,210,114,8,322,476,330,468,470,117,115,198,500,324,409,115,322,398,468,397,198,398,476,324,476,445,247,247,262,117,318,146,398,371,38,309,85,353,96,398,232,85,476,445,324,445,85,210,468,114,409,266,85,470,397,371,397,371,210,322,232,470,200,398,150,85,76,324,468,8,362,291,398,17,232,322,362,291,397,74,468,470,309,318,397,353,210,409,322,309,362,74,60,74,409,362,146,117,468,309,183,476,8
398,470,60,322,476,468,470,111,85,117,347,115,150,85,200,210,409,198,398,362,322,210,115,445,60,17,468,347,38,115,38,468,117,362,476,8,115,409,322,476,236,476,146,500,468,85,146,445,373,210,324,409,398,247,17,210,330,85,8,445,162,291,183,85,146,398,291,117,353,115,117,347,115,468,178,353,232,362,398,291,445,266,470,232,60,210,468,114,362,146,247,371,117,470,232,318,85,397,210,117,17,470,232,371,445,371,111,210,470,8,397,353,468,115,291,115,476,76,114,96,445,476,371,60,397,115,373,330,409,85,150,150,115,146,322,247,60,236,117,309,445,347,200,247,397,476,162,117,8,476,76,200,236,247,38,117,85,324,468,60,397,398,76,200,96,38,266,470,115,397,324,60,146,115,111
500,51,115,398,51,85,210,500,115,111,232,468,397,476,74,150,115,476,183,200,115,397,409,210,210,85,74,470,150,232,150,74,38,183,470,409,362,397,398,150,266,96,183,85,398,162,470,247,371,470,96,162,397,85,8,38,409,117,85,322,60,178,236,96,232,60,468,115,347,397,146,85,291,398,397,117,146,397,445,362,8,476,409,373,322,470,291,117,397,85,476,115,150,322,468,146,468,232,476,60,85,397,115,373,17,397,291,373,362,232,309,232,247,373,8,74,309,322,210,373,324,247,409,353,291,322,397,470,266,76,60,247,291,476,409,74,409,470,74,115,398,8,322,291,150,115,150,85,115,117,397,470,74,353,362,76,468,150,85,147,115,85,198,371,115,111,117,500,409,38,362,111,117,398,262
210,398,409,183,468,60,476,468,85,266,198,74,445,198,76,200,398,38,470,247,51,371,500,291,468,397,117,468,330,115,409,362,309,114,468,60,330,247,373,445,371,470,322,291,266,150,60,200,210,146,117,398,468,470,330,470,398,117,60,117,115,150,468,111,397,150,150,8,85,398,198,500,38,114,85,362,85,500,291,468,353,200,236,398,150,117,476,353,362,468,409,150,291,85,117,147,409,397,117,397,398,371,236,397,85,500,362,468,371,200,38,60,198,117,117,162,200,38,309,468,117,468,150,74,150,476,38,236,398,232,318,409,309,347,76,468,262,476,96,353,60,210,232,409,330,111,76,476,146,398,115,38,8,468,85,146,445,146,115,397,470,353,17,111,468,371,309,398,445,445,60,409,375,470,150
309,468,117,397,8,76,291,150,476,398,115,397,409,60,247,324,115,96,409,468,322,85,470,115,476,210,38,232,60,468,318,150,60,500,198,398,200,150,232,470,353,362,146,38,85,210,362,8,322,51,468,198,74,117,375,114,373,247,96,178,232,146,115,476,409,38,409,324,117,115,146,60,468,96,150,398,468,309,362,397,291,38,371,409,500,146,60,470,198,85,324,8,74,397,210,38,398,468,470,362,232,38,115,150,324,183,397,198,150,150,74,162,397,150,362,398,324,322,371,353,117,476,232,322,353,117,266,362,371,198,324,200,247,85,115,322,150,117,324,468,409,200,468,150,51,409,398,322,309,362,322,17,318,324,117,476,309,17,398,146,291,476,38,247,291,210,115,146,373,150,476,198,476,445,198
