x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175
342,374,6,2,347,5,8,2,7,334,351,350,7,3,6,4,345,373,4,4,324,384,4,383,1,5,1,3,347,6,334,338,347,8,1,9,340,3,383,10,5,374,390,3,376,4,385,10,9,9,6,7,1,5,6,376,373,8,10,2,324,383,1,4,10,8,1,7,4,6,351,2,9,2,2,7,6,7,6,1,1,6,4,2,384,347,3,1,351,347,4,383,1,348,7,3,10,1,3,350,5,1,8,383,3,1,387,1,11,4,374,345,3,3,336,376,379,379,1,343,5,6,5,336,6,5,7,2,2,377,10,1,387,3,387,7,341,3,1,1,11,3,346,10,5,3,4,3,9,387,343,2,6,7,2,1,3,5,1,3,3,1,384,390,2,11,1,7,388,349,2,344,349,2,13
6,7,3,1,1,348,6,5,339,377,7,3,1,2,11,2,376,390,338,335,13,6,349,344,388,2,9,336,2,11,374,4,340,350,2,383,339,4,1,1,325,7,1,384,346,1,6,325,13,7,13,1,7,10,347,4,10,11,6,7,343,5,4,349,7,379,4,3,2,12,7,4,4,6,5,4,1,384,340,343,1,11,6,9,7,4,8,12,7,2,2,3,379,1,1,10,11,7,2,348,349,5,6,2,1,4,5,390,348,2,5,346,9,1,1,5,3,5,7,7,383,5,384,1,4,2,376,7,1,341,9,5,347,4,346,9,5,7,334,1,349,379,1,376,2,12,336,3,4,3,4,5,2,2,4,3,1,3,383,7,1,336,7,351,341,9,1,3,1,1,3,7,7,387,2
1,325,6,5,13,346,344,4,345,2,2,1,390,347,383,8,1,5,387,8,373,3,7,345,3,6,7,347,4,2,1,390,12,3,8,8,1,1,4,6,10,4,6,387,10,5,12,7,346,347,1,2,11,374,2,2,1,388,13,1,1,7,5,6,11,5,344,6,3,336,8,5,384,3,4,336,3,10,4,345,7,3,336,340,1,1,10,343,383,4,1,2,4,6,388,4,13,6,10,10,4,387,12,6,385,345,6,10,2,2,5,1,7,12,385,13,10,1,342,6,11,2,2,346,11,13,387,7,390,345,2,10,6,336,11,4,3,7,1,2,345,7,3,6,7,2,6,6,345,1,1,9,339,1,342,383,9,4,346,2,3,2,7,8,3,345,348,4,2,5,10,9,1,7,1
351,384,4,334,2,373,342,2,4,9,373,3,3,373,13,10,5,10,4,324,12,7,2,335,3,3,2,1,3,344,3,1,11,1,379,373,1,9,334,2,388,4,12,350,4,12,383,2,5,5,351,6,6,9,9,387,383,2,11,1,3,8,9,2,1,348,1,5,4,350,1,2,1,9,377,335,9,2,2,6,388,2,2,5,10,5,3,383,5,1,346,2,7,4,334,1,5,384,8,1,4,6,9,1,4,350,3,1,8,1,11,325,3,344,7,4,338,2,339,6,12,3,1,343,3,1,387,4,341,3,342,2,3,350,2,5,11,1,9,2,5,10,6,1,9,5,1,347,6,7,350,6,6,3,1,13,6,324,334,2,342,1,344,13,4,1,11,347,13,1,1,13,4,342,2
376,2,344,6,9,10,1,12,2,339,388,388,343,346,3,10,336,1,4,346,7,5,4,1,5,347,346,1,6,338,4,325,5,3,1,7,3,3,388,5,377,2,7,6,13,1,3,6,339,3,346,384,3,3,3,339,390,3,1,342,4,383,2,338,12,4,1,13,9,10,1,11,2,7,4,8,1,7,1,7,1,1,3,340,10,6,388,9,342,384,3,2,340,1,4,1,9,1,3,12,2,13,324,339,6,3,345,7,1,5,3,9,1,6,335,3,1,4,3,5,1,1,4,5,384,377,334,346,344,1,373,4,3,383,377,3,7,2,2,2,377,1,4,2,334,4,3,7,385,3,1,1,1,3,2,5,1,340,2,8,1,6,5,13,8,348,2,339,2,7,1,4,2,3,344
3,3,1,5,3,2,350,12,349,8,345,6,349,5,334,3,2,344,343,383,5,387,4,1,338,383,344,351,6,2,10,335,6,4,325,5,6,376,1,349,345,9,388,335,5,1,2,349,4,7,2,1,2,5,1,2,4,4,6,2,13,342,2,6,4,6,10,351,6,4,8,9,2,339,2,1,6,3,390,6,8,4,6,1,13,343,1,11,7,5,8,377,339,4,374,3,5,384,7,7,11,1,1,1,376,2,1,2,340,7,7,1,6,7,1,4,12,13,334,344,376,7,1,4,13,348,3,4,5,379,348,5,4,5,379,12,7,7,1,342,335,388,3,2,12,343,2,1,344,345,9,3,5,351,338,379,3,7,6,1,7,2,5,6,2,10,2,4,1,11,13,324,8,1,8
6,375,385,4,3,383,2,7,11,7,10,1,2,3,1,1,7,390,324,2,3,383,2,377,379,1,4,387,5,1,1,7,9,1,339,9,375,383,2,342,3,13,1,12,374,346,348,340,1,3,343,350,8,6,387,12,9,351,3,2,1,5,7,1,3,9,346,344,2,3,335,1,344,8,13,4,6,8,2,3,388,2,1,3,2,351,334,2,2,1,1,9,342,12,7,10,6,342,4,4,2,10,5,4,4,3,5,9,4,336,1,5,4,2,349,348,4,9,4,387,6,10,349,341,5,7,2,385,4,377,9,1,2,339,9,345,4,3,4,1,3,335,390,13,1,5,1,8,5,1,1,341,2,3,9,342,2,2,6,3,4,9,339,1,6,6,1,2,1,3,6,377,1,5,7
12,3,341,385,5,1,1,6,10,344,5,4,346,343,388,350,3,1,11,10,350,345,334,338,350,384,7,3,1,3,3,2,3,1,338,3,335,1,5,5,7,342,343,384,5,6,6,3,2,1,5,5,1,7,5,3,4,1,5,348,6,8,1,2,339,4,4,9,1,12,390,1,385,7,3,2,4,5,383,376,4,2,6,347,343,343,6,1,13,5,13,10,5,4,3,4,388,1,2,342,6,350,2,387,387,336,343,8,2,7,12,2,6,1,7,2,1,2,3,1,4,3,5,344,9,3,351,348,13,2,1,379,3,4,10,376,3,1,6,1,6,6,3,384,344,344,334,3,384,3,350,8,9,5,5,13,9,3,9,1,3,8,3,11,2,8,7,383,11,6,385,6,6,349,13
376,4,1,334,10,336,339,3,1,1,374,1,340,385,2,6,13,9,375,341,1,8,7,7,12,2,347,3,4,7,344,4,347,1,9,3,7,7,1,1,4,7,344,4,3,12,12,4,1,387,7,339,1,387,1,2,351,9,387,6,9,1,340,3,2,12,6,1,345,8,383,3,5,1,5,2,10,387,349,7,1,2,324,1,3,5,374,4,385,4,7,1,4,12,1,5,346,1,7,348,3,6,9,7,334,338,336,1,334,4,6,3,11,2,1,351,11,3,2,390,342,3,339,5,338,350,8,5,6,1,11,6,7,13,7,334,377,9,7,10,351,1,6,347,2,7,5,2,2,3,336,7,9,3,1,6,8,341,11,5,338,7,3,13,7,349,341,374,349,344,3,10,2,11,3
348,8,6,7,375,13,345,11,2,383,344,350,384,6,387,4,6,6,376,3,4,2,3,334,341,1,5,384,1,5,13,340,7,6,4,2,336,385,350,7,374,8,2,376,2,2,7,336,4,1,335,4,6,7,384,6,10,4,4,4,9,7,4,1,4,351,10,385,2,1,6,3,3,388,387,1,383,1,1,4,373,2,3,4,2,3,3,6,3,4,2,3,383,1,3,349,10,4,9,351,3,4,5,4,340,3,6,2,4,4,10,3,13,5,350,1,350,347,346,6,344,7,377,5,383,9,1,325,335,2,8,334,1,374,7,350,1,8,348,5,377,5,345,375,10,377,4,335,6,1,1,4,6,7,334,377,4,6,6,342,6,1,11,10,4,8,1,3,2,6,5,1,344,335,345
