x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175
33,47,16,31,48,36,52,3,32,25,52,54,44,2,25,25,46,52,20,43,52,59,9,54,14,37,4,16,43,39,35,59,51,35,4,20,44,8,56,33,14,47,62,31,54,41,59,59,55,54,36,44,1,15,35,54,51,52,20,13,39,56,9,41,61,50,4,52,45,22,55,15,56,14,9,43,36,31,36,3,8,36,21,22,62,51,20,8,52,47,26,56,1,47,16,20,59,2,12,47,39,4,54,59,17,4,62,2,56,22,52,37,33,5,41,54,62,57,4,36,39,54,31,62,17,12,14,22,10,54,41,4,61,10,62,54,37,12,9,4,61,12,50,54,33,22,32,21,52,61,54,22,47,44,5,8,25,36,8,4,20,2,62,62,12,60,3,47,62,47,21,36,54,9,62
15,17,15,1,1,43,47,25,33,56,25,4,9,12,21,3,52,62,32,37,46,16,47,37,61,5,41,44,16,22,50,26,37,52,2,56,50,41,1,10,59,44,3,59,41,9,35,32,62,20,60,2,33,59,43,20,57,47,37,44,51,36,32,52,48,62,17,15,10,60,32,33,26,25,50,32,9,60,46,39,16,62,45,17,52,32,52,44,54,5,16,25,60,10,3,22,52,48,3,45,52,36,20,25,15,17,36,62,52,12,33,52,26,12,1,10,14,26,52,44,60,37,58,4,25,22,48,26,5,36,54,33,46,14,52,61,10,33,52,2,48,54,2,58,4,61,54,12,31,5,28,13,16,14,26,10,4,21,59,41,3,35,25,54,32,54,4,31,14,5,21,54,39,62,4
1,54,32,12,22,61,37,26,50,15,8,4,62,43,59,54,3,26,61,45,47,41,20,43,9,31,15,52,22,9,3,62,36,17,54,47,12,3,26,37,54,32,44,62,56,17,31,33,46,62,3,16,33,62,5,22,5,61,62,3,4,13,47,15,54,36,47,45,35,33,56,43,60,21,22,36,20,56,14,41,12,17,56,37,3,2,61,56,60,25,4,5,26,48,62,37,61,36,41,56,21,61,60,44,57,47,39,36,10,4,25,2,47,59,59,62,31,5,47,33,36,20,8,41,28,33,61,20,62,59,4,25,45,33,32,20,22,28,13,21,36,39,22,39,36,4,46,31,52,3,3,31,32,4,36,59,16,25,45,10,9,5,47,45,21,43,51,5,17,37,59,56,1,47,1
51,56,32,26,8,54,37,26,26,60,54,14,20,45,62,59,10,56,5,35,25,21,16,32,20,20,10,2,17,37,5,8,55,12,58,54,3,26,36,10,62,32,61,52,16,56,57,16,25,13,47,32,37,45,56,61,54,20,61,12,33,50,58,22,4,59,17,36,35,46,2,5,4,25,60,44,54,5,1,41,62,10,10,33,60,43,16,59,41,15,41,3,16,32,52,5,26,58,41,10,12,41,36,1,32,62,14,3,37,2,21,37,8,36,16,16,56,21,35,41,22,10,4,52,25,1,61,32,41,25,39,17,22,47,12,33,44,1,32,4,31,32,44,5,54,10,10,54,50,45,45,22,21,32,2,31,35,32,43,13,45,2,36,47,9,3,62,52,61,5,1,43,16,47,12
54,5,36,43,26,47,15,28,5,54,62,62,43,44,9,33,31,1,8,62,54,13,12,3,36,44,55,4,20,35,28,26,45,17,3,41,9,31,62,28,61,25,54,36,62,5,16,32,43,5,45,61,25,26,20,54,62,17,2,33,15,57,5,52,59,21,22,28,54,57,1,47,12,43,21,52,5,37,20,48,4,25,25,52,59,41,62,17,59,58,17,17,52,1,33,3,56,10,4,51,4,54,45,33,25,14,41,47,4,15,5,54,1,44,32,22,4,22,9,32,4,3,16,33,62,60,26,54,36,5,52,20,17,54,56,5,43,5,13,5,56,2,22,9,25,16,22,47,59,17,1,1,1,33,9,20,12,56,4,48,4,44,39,45,48,46,5,55,4,47,4,36,3,10,35
9,9,36,12,17,4,47,52,54,22,39,17,46,35,36,15,9,36,62,59,43,62,10,10,32,56,47,52,17,16,54,26,37,10,52,14,22,55,4,47,43,47,61,25,36,4,14,44,10,54,4,12,12,36,1,4,10,8,15,25,56,32,3,26,16,37,59,62,37,32,52,57,3,45,12,2,51,22,62,37,54,21,47,4,47,35,2,31,45,33,56,54,33,35,52,26,39,60,43,28,52,4,5,17,54,4,3,8,35,47,26,14,41,36,12,15,61,48,31,37,56,36,4,26,39,43,21,32,35,54,47,9,22,8,61,62,52,20,1,35,33,62,22,5,62,35,12,4,44,54,26,17,28,47,39,62,14,25,32,4,20,5,36,48,13,22,4,20,1,58,62,25,36,2,57
36,54,61,25,12,59,15,43,61,20,47,3,8,5,4,2,21,62,32,12,10,56,3,58,56,3,28,61,36,9,3,31,20,1,33,22,54,57,5,33,8,44,3,59,60,46,52,59,1,9,36,52,52,17,61,62,58,50,5,10,4,36,45,2,17,56,44,37,3,22,45,5,54,52,62,9,35,44,17,16,61,10,5,22,4,51,41,8,21,2,10,20,35,61,39,56,32,54,25,21,21,57,36,28,17,22,31,46,36,26,3,10,26,5,52,62,17,54,25,61,36,56,54,61,39,45,20,61,25,56,45,1,16,32,54,61,33,21,25,9,22,25,62,61,10,36,3,36,25,1,3,51,22,37,32,36,10,5,26,32,36,41,25,4,47,45,16,10,2,25,45,52,1,39,45
35,22,37,61,22,4,3,54,61,37,36,33,45,44,61,46,25,4,52,32,47,54,44,52,59,59,32,20,2,21,31,4,25,4,32,5,62,1,45,32,16,52,36,58,32,43,33,10,16,4,32,33,3,47,33,25,31,10,32,54,52,25,12,15,31,22,36,54,14,36,62,4,62,52,22,3,26,17,59,54,21,10,32,56,52,54,39,3,48,15,25,57,16,21,20,32,60,3,10,33,46,43,9,61,61,47,36,35,10,54,54,4,25,10,15,16,5,5,26,21,13,32,37,43,59,16,52,41,62,12,3,59,4,35,59,61,17,4,32,4,43,45,26,54,43,36,33,20,58,25,52,25,59,33,21,61,56,9,52,8,28,52,25,52,14,52,16,59,61,45,62,39,41,56,37
54,37,4,36,32,36,32,12,1,2,45,3,50,59,15,17,54,44,59,41,8,48,54,36,26,4,52,15,36,33,41,14,45,1,54,16,45,47,10,3,25,44,45,33,41,62,55,36,5,60,50,36,5,62,3,17,52,59,61,36,60,4,31,33,8,35,41,15,57,43,61,4,15,2,26,4,56,62,45,52,2,5,22,4,25,28,58,10,59,26,16,10,33,61,4,12,43,4,31,47,36,25,22,32,25,62,62,2,59,36,20,5,36,16,4,60,54,8,9,62,43,9,33,33,36,52,31,26,44,1,59,39,47,60,20,32,54,22,52,47,56,21,17,41,21,52,36,4,15,20,32,52,58,36,1,51,54,45,31,35,37,17,22,61,32,45,39,50,59,44,4,52,4,61,16
41,52,33,21,52,36,52,26,5,56,56,47,60,16,61,22,41,16,54,5,35,5,12,32,39,1,22,62,2,10,59,62,52,44,22,9,31,60,46,37,54,54,5,51,10,41,15,28,32,3,54,15,41,39,56,36,22,5,32,36,54,45,33,2,22,62,61,59,9,4,39,20,20,62,61,2,61,4,1,25,50,28,17,20,3,25,5,14,26,39,20,35,59,3,36,52,59,5,46,48,5,35,41,10,35,21,39,9,33,20,37,17,61,41,51,3,45,59,44,35,41,15,54,15,57,21,5,20,60,32,52,35,3,52,26,51,3,22,54,25,58,31,52,59,47,54,43,54,43,14,4,39,15,47,26,56,28,22,32,39,44,10,26,21,13,54,16,9,15,36,22,3,51,31,35
