x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.06602448979591836,0.0681795918367347,0.08019591836734694,0.08179591836734694,0.07386122448979592,0.05877551020408163,0.050742857142857145,0.05936326530612245,0.052571428571428575,0.0572734693877551,0.07324081632653061,0.05756734693877551,0.07121632653061225,0.0793469387755102,0.06984489795918368
0.0674938775510204,0.06553469387755102,0.07996734693877551,0.08091428571428572,0.07366530612244898,0.05701224489795918,0.04911020408163265,0.05978775510204082,0.05211428571428572,0.056522448979591834,0.07297959183673469,0.060408163265306125,0.07209795918367347,0.08,0.07239183673469388
0.06844081632653061,0.06791836734693878,0.08163265306122448,0.08218775510204082,0.07438367346938775,0.06027755102040816,0.049240816326530615,0.057077551020408165,0.052048979591836735,0.05564081632653061,0.07235918367346938,0.05815510204081633,0.07151020408163265,0.07810612244897959,0.07102040816326531
0.06883265306122449,0.06511020408163265,0.07924897959183673,0.07924897959183673,0.07526530612244899,0.0604734693877551,0.05201632653061224,0.06011428571428572,0.05397551020408163,0.054889795918367346,0.07356734693877551,0.05900408163265306,0.07252244897959184,0.07755102040816327,0.0681795918367347
0.06648163265306123,0.06576326530612245,0.07944489795918368,0.08068571428571429,0.07376326530612246,0.05962448979591837,0.05093877551020408,0.05701224489795918,0.05551020408163265,0.05482448979591837,0.07180408163265306,0.058057142857142856,0.07484081632653061,0.0787265306122449,0.07252244897959184
0.0672,0.06919183673469388,0.08071836734693877,0.08042448979591836,0.07363265306122449,0.05864489795918367,0.05136326530612245,0.056718367346938775,0.05309387755102041,0.05626122448979592,0.07297959183673469,0.05648979591836735,0.07431836734693878,0.07866122448979591,0.07030204081632653
0.0694530612244898,0.06755918367346939,0.07797551020408164,0.08045714285714285,0.07330612244897959,0.06017959183673469,0.05126530612244898,0.056914285714285716,0.05328979591836735,0.05795918367346939,0.07239183673469388,0.058873469387755104,0.07026938775510204,0.08026122448979592,0.06984489795918368
0.0688,0.0656,0.07843265306122449,0.08290612244897959,0.07216326530612245,0.06070204081632653,0.05077551020408163,0.05753469387755102,0.052408163265306125,0.0576,0.07115102040816326,0.06063673469387755,0.0707265306122449,0.08088163265306123,0.06968163265306122
0.0681795918367347,0.06811428571428571,0.08107755102040816,0.08280816326530613,0.07255510204081633,0.05730612244897959,0.04999183673469388,0.05900408163265306,0.05293061224489796,0.054889795918367346,0.07356734693877551,0.05867755102040816,0.07079183673469387,0.08052244897959183,0.06958367346938775
0.06635102040816326,0.06772244897959184,0.08048979591836734,0.08075102040816326,0.07324081632653061,0.059689795918367344,0.04933877551020408,0.05933061224489796,0.055542857142857144,0.05645714285714286,0.07235918367346938,0.05779591836734694,0.07369795918367347,0.07875918367346939,0.0684734693877551
0.06765714285714286,0.06442448979591836,0.0813061224489796,0.08081632653061224,0.0748734693877551,0.05756734693877551,0.05178775510204082,0.058220408163265305,0.053224489795918366,0.05400816326530612,0.07206530612244898,0.05897142857142857,0.07402448979591837,0.0790530612244898,0.072
0.06873469387755102,0.06680816326530613,0.0777469387755102,0.08261224489795918,0.07451428571428571,0.06027755102040816,0.0496,0.05851428571428571,0.0528,0.055379591836734694,0.07343673469387756,0.057240816326530615,0.07330612244897959,0.07856326530612245,0.07046530612244897
0.06860408163265307,0.06791836734693878,0.07794285714285715,0.08235102040816326,0.0726204081632653,0.059885714285714285,0.0496,0.06102857142857143,0.051918367346938776,0.058579591836734696,0.07190204081632653,0.059526530612244895,0.07095510204081633,0.07791020408163266,0.06925714285714285
0.0668734693877551,0.06543673469387755,0.07898775510204081,0.08084897959183673,0.07601632653061224,0.05701224489795918,0.05077551020408163,0.056555102040816325,0.053910204081632655,0.0563265306122449,0.07320816326530612,0.05942857142857143,0.0742204081632653,0.08058775510204082,0.06981224489795919
0.06602448979591836,0.06680816326530613,0.0816,0.08146938775510204,0.07539591836734694,0.058906122448979595,0.05129795918367347,0.057404081632653065,0.05273469387755102,0.055575510204081635,0.07461224489795919,0.05880816326530612,0.07157551020408164,0.0790204081632653,0.06876734693877551
0.06798367346938776,0.06501224489795919,0.08244897959183674,0.07954285714285714,0.07631020408163265,0.05913469387755102,0.0524734693877551,0.058546938775510204,0.05348571428571428,0.05831836734693877,0.0710530612244898,0.059559183673469386,0.07177142857142857,0.07866122448979591,0.06569795918367347
0.06667755102040816,0.06514285714285714,0.08173061224489796,0.07957551020408163,0.0739265306122449,0.060244897959183676,0.050579591836734696,0.057893877551020406,0.05479183673469388,0.056228571428571426,0.07471020408163265,0.058383673469387755,0.07137959183673469,0.07993469387755102,0.0688
0.06863673469387756,0.06703673469387755,0.07986938775510204,0.0812734693877551,0.07464489795918368,0.058710204081632654,0.05044897959183674,0.05900408163265306,0.05093877551020408,0.056685714285714284,0.07258775510204081,0.05844897959183674,0.0723265306122449,0.07947755102040817,0.06991020408163265
0.06733061224489796,0.0681469387755102,0.07875918367346939,0.08133877551020408,0.07503673469387755,0.060408163265306125,0.05116734693877551,0.05828571428571429,0.0534530612244898,0.05701224489795918,0.07180408163265306,0.056522448979591834,0.07317551020408163,0.0787265306122449,0.06883265306122449
0.06919183673469388,0.0678204081632653,0.08075102040816326,0.08094693877551021,0.07307755102040817,0.059918367346938776,0.05110204081632653,0.058057142857142856,0.050253061224489796,0.05586938775510204,0.07542857142857143,0.05926530612244898,0.07066122448979592,0.07764897959183674,0.07000816326530612
0.06690612244897959,0.06680816326530613,0.0790530612244898,0.08195918367346938,0.0745795918367347,0.05982040816326531,0.05044897959183674,0.0592,0.05270204081632653,0.056522448979591834,0.07177142857142857,0.06132244897959184,0.07095510204081633,0.07846530612244898,0.06948571428571429
0.06481632653061224,0.06866938775510203,0.07924897959183673,0.08486530612244898,0.07621224489795918,0.05753469387755102,0.05195102040816327,0.05730612244897959,0.054236734693877554,0.05580408163265306,0.07245714285714286,0.058546938775510204,0.07121632653061225,0.07898775510204081,0.0681469387755102
0.06821224489795918,0.06677551020408164,0.08202448979591836,0.08045714285714285,0.07373061224489796,0.06027755102040816,0.04969795918367347,0.05697959183673469,0.050742857142857145,0.05684897959183673,0.07291428571428571,0.058710204081632654,0.07121632653061225,0.08045714285714285,0.07095510204081633
0.06595918367346938,0.0675265306122449,0.08022857142857143,0.08342857142857144,0.07408979591836734,0.06217142857142857,0.04943673469387755,0.05815510204081633,0.051722448979591835,0.05479183673469388,0.07151020408163265,0.05933061224489796,0.07297959183673469,0.07915102040816327,0.06951836734693878
0.06984489795918368,0.0694530612244898,0.08035918367346939,0.08009795918367348,0.07608163265306123,0.058024489795918364,0.05116734693877551,0.05782857142857143,0.05253877551020408,0.05492244897959184,0.07258775510204081,0.05590204081632653,0.07219591836734694,0.07892244897959183,0.0700734693877551
