x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.10230204081632653,0.10305306122448979,0.11588571428571429,0.11539591836734694,0.1090938775510204,0.09528163265306122,0.08718367346938775,0.09511836734693878,0.08806530612244898,0.0886204081632653
0.10556734693877551,0.10308571428571428,0.1136,0.11627755102040817,0.10847346938775511,0.09332244897959184,0.0864,0.09234285714285714,0.08878367346938776,0.09214693877551021
0.10393469387755103,0.1021061224489796,0.11660408163265307,0.11660408163265307,0.10873469387755103,0.09338775510204082,0.08424489795918368,0.0915265306122449,0.0892734693877551,0.09358367346938776
0.10298775510204082,0.10347755102040816,0.11356734693877552,0.11660408163265307,0.10932244897959184,0.09662040816326531,0.08617142857142857,0.09270204081632653,0.08884897959183674,0.08969795918367347
0.1017795918367347,0.1020734693877551,0.1152,0.11748571428571429,0.10811428571428572,0.09564081632653061,0.0851265306122449,0.0937469387755102,0.08884897959183674,0.09198367346938775
0.10409795918367347,0.10217142857142857,0.11565714285714286,0.11565714285714286,0.11017142857142857,0.0947265306122449,0.08584489795918368,0.09430204081632652,0.08604081632653061,0.09133061224489795
0.10262857142857143,0.10142040816326531,0.11441632653061225,0.1184326530612245,0.10922448979591837,0.09453061224489796,0.0851265306122449,0.09498775510204081,0.08930612244897959,0.0899265306122449
0.10099591836734693,0.10187755102040816,0.1145469387755102,0.11800816326530612,0.1090938775510204,0.09488979591836735,0.08427755102040817,0.09479183673469388,0.08963265306122449,0.09188571428571428
0.10302040816326531,0.10373877551020408,0.11311020408163265,0.11578775510204081,0.1100734693877551,0.09355102040816327,0.08310204081632654,0.09684897959183673,0.08845714285714286,0.09231020408163265
0.10393469387755103,0.10318367346938775,0.11467755102040816,0.11653877551020408,0.10821224489795918,0.0953469387755102,0.08561632653061224,0.0960326530612245,0.0857795918367347,0.09067755102040816
0.10142040816326531,0.10266122448979592,0.11471020408163266,0.11869387755102041,0.10987755102040817,0.09413877551020408,0.08675918367346938,0.09283265306122448,0.08891428571428571,0.08999183673469388
0.10373877551020408,0.10194285714285714,0.11523265306122449,0.11862857142857143,0.11026938775510205,0.09338775510204082,0.08542040816326531,0.09413877551020408,0.08666122448979592,0.0905795918367347
0.10328163265306123,0.10217142857142857,0.11526530612244898,0.11578775510204081,0.1088,0.0953795918367347,0.08551836734693878,0.09426938775510205,0.08613877551020409,0.09338775510204082
0.10279183673469387,0.10086530612244898,0.11529795918367347,0.11826938775510204,0.10948571428571428,0.09270204081632653,0.0879673469387755,0.09286530612244898,0.08747755102040816,0.09227755102040816
0.10533877551020408,0.10164897959183673,0.11363265306122448,0.1151673469387755,0.11092244897959183,0.09446530612244898,0.08751020408163265,0.09400816326530612,0.08581224489795919,0.09149387755102041
0.10331428571428572,0.10259591836734694,0.11412244897959184,0.11689795918367347,0.10883265306122449,0.09466122448979591,0.08633469387755102,0.09377959183673469,0.08754285714285714,0.09191836734693877
0.10230204081632653,0.10279183673469387,0.11386122448979592,0.11709387755102041,0.10739591836734694,0.09381224489795918,0.08852244897959184,0.09488979591836735,0.08734693877551021,0.09198367346938775
0.10511020408163266,0.10328163265306123,0.11275102040816326,0.1164734693877551,0.11033469387755102,0.09449795918367347,0.08466938775510204,0.09400816326530612,0.08721632653061225,0.09165714285714285
0.10256326530612245,0.10377142857142857,0.11408979591836735,0.11627755102040817,0.10582857142857142,0.09648979591836734,0.08542040816326531,0.0943673469387755,0.08826122448979593,0.09293061224489796
0.10475102040816327,0.10132244897959183,0.1155265306122449,0.1165061224489796,0.10987755102040817,0.09400816326530612,0.08476734693877551,0.09299591836734694,0.0892734693877551,0.09097142857142858
0.10128979591836734,0.1039673469387755,0.1164734693877551,0.11425306122448979,0.11095510204081632,0.09351836734693877,0.08649795918367346,0.09240816326530613,0.08871836734693878,0.09191836734693877
0.10269387755102041,0.10164897959183673,0.11546122448979591,0.1158530612244898,0.10932244897959184,0.09413877551020408,0.08378775510204081,0.09430204081632652,0.09015510204081632,0.09263673469387755
0.10155102040816326,0.10308571428571428,0.11572244897959183,0.1161795918367347,0.10958367346938776,0.0909061224489796,0.08734693877551021,0.09413877551020408,0.08930612244897959,0.0921795918367347
