x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65
0.0020897959183673468,0.005028571428571428,0.028375510204081633,0.026383673469387754,0.013746938775510205,0.021289795918367348,0.003395918367346939,0.007346938775510204,0.014008163265306123,0.04297142857142857,0.0015020408163265305,0.019820408163265305,0.009208163265306123,0.011885714285714286,0.01116734693877551,0.023053061224489795,0.027036734693877552,0.0038530612244897957,0.0022204081632653063,0.03399183673469388,0.014269387755102041,0.024261224489795917,0.0019265306122448979,0.0032653061224489797,0.0377795918367347,0.02106122448979592,0.007314285714285714,0.016783673469387757,0.010220408163265306,0.002906122448979592,0.010253061224489796,0.04068571428571428,0.017926530612244897,0.0007510204081632653,0.004963265306122449,0.05061224489795919,0.006759183673469388,0.002906122448979592,0.019722448979591838,0.000946938775510204,0.041730612244897956,0.0016326530612244899,0.013616326530612245,0.020277551020408163,0.014955102040816327,0.004995918367346939,0.04182857142857143,0.010089795918367346,0.004506122448979592,0.008130612244897958,0.005681632653061225,0.037877551020408164,0.0006530612244897959,0.04326530612244898,0.0025795918367346937,0.005877551020408163,0.01639183673469388,0.033404081632653064,0.006008163265306122,0.009404081632653062,0.004081632653061225,0.03693061224489796,0.017273469387755102,0.01433469387755102,0.0007836734693877551
0.00045714285714285713,0.0020897959183673468,0.03412244897959184,0.02733061224489796,0.008457142857142858,0.028114285714285713,0.0012408163265306123,0.004342857142857143,0.008326530612244898,0.05217959183673469,0.00013061224489795917,0.023444897959183673,0.0064,0.008261224489795918,0.012277551020408162,0.02396734693877551,0.029812244897959184,0.0003918367346938776,0.0002938775510204082,0.04284081632653061,0.00816326530612245,0.024261224489795917,9.79591836734694e-5,0.00016326530612244898,0.04692244897959184,0.017142857142857144,0.001893877551020408,0.027624489795918368,0.005387755102040816,0.0006204081632653061,0.003787755102040816,0.05877551020408163,0.0064,0.0,0.0007836734693877551,0.06364081632653061,0.0016326530612244899,6.530612244897959e-5,0.016685714285714286,9.79591836734694e-5,0.04979591836734694,0.00035918367346938774,0.009991836734693877,0.024653061224489795,0.0077061224489795915,0.0006857142857142857,0.05946122448979592,0.003657142857142857,0.001436734693877551,0.005616326530612245,0.0020897959183673468,0.04499591836734694,0.0,0.04796734693877551,9.79591836734694e-5,0.0017959183673469388,0.01116734693877551,0.04842448979591837,0.0009795918367346938,0.003526530612244898,0.0007836734693877551,0.05430204081632653,0.008424489795918368,0.013453061224489795,0.0
9.79591836734694e-5,0.0013714285714285714,0.03601632653061224,0.027428571428571427,0.005126530612244898,0.0339265306122449,0.0002938775510204082,0.0014040816326530612,0.00636734693877551,0.054889795918367346,0.0,0.02288979591836735,0.005453061224489796,0.006138775510204081,0.01577142857142857,0.02122448979591837,0.03317551020408163,9.79591836734694e-5,0.0,0.04342857142857143,0.005126530612244898,0.026220408163265305,0.0,0.0,0.050383673469387755,0.012244897959183673,0.00032653061224489796,0.03412244897959184,0.002253061224489796,3.265306122448979e-5,0.0021877551020408163,0.06435918367346939,0.0026448979591836737,0.0,0.0,0.0665469387755102,0.00035918367346938774,3.265306122448979e-5,0.015706122448979593,0.0,0.05325714285714286,0.0,0.0071510204081632655,0.02700408163265306,0.004604081632653061,0.00016326530612244898,0.06566530612244897,0.0011102040816326532,0.0006857142857142857,0.004538775510204081,0.0006530612244897959,0.04669387755102041,0.0,0.04986122448979592,9.79591836734694e-5,0.0006204081632653061,0.006628571428571429,0.055575510204081635,0.00016326530612244898,0.0005877551020408164,0.0003918367346938776,0.056359183673469385,0.0059755102040816325,0.01456326530612245,0.0
0.0,6.530612244897959e-5,0.042220408163265305,0.02223673469387755,0.0019265306122448979,0.04009795918367347,0.0002938775510204082,0.00035918367346938774,0.0022204081632653063,0.05763265306122449,0.0,0.024718367346938774,0.005387755102040816,0.0070857142857142855,0.012506122448979591,0.023151020408163265,0.031216326530612244,3.265306122448979e-5,0.0,0.04532244897959184,0.0029387755102040815,0.026253061224489796,0.0,0.0,0.05201632653061224,0.009240816326530612,6.530612244897959e-5,0.038563265306122446,0.0007183673469387755,0.0,0.000946938775510204,0.06703673469387755,0.0012408163265306123,0.0,0.0,0.06919183673469388,6.530612244897959e-5,0.0,0.011591836734693878,0.0,0.05482448979591837,0.0,0.002285714285714286,0.033044897959183674,0.001893877551020408,0.0,0.06925714285714285,0.0005224489795918367,3.265306122448979e-5,0.003004081632653061,0.0,0.048359183673469384,0.0,0.04884897959183673,0.0,0.00045714285714285713,0.003820408163265306,0.05848163265306122,0.0,0.0,0.0,0.06031020408163265,0.002057142857142857,0.016457142857142858,0.0
0.0,0.0,0.04280816326530612,0.019755102040816326,0.0016979591836734694,0.04153469387755102,3.265306122448979e-5,0.0003918367346938776,0.0019918367346938777,0.060081632653061226,0.0,0.02236734693877551,0.0032,0.008326530612244898,0.01420408163265306,0.022204081632653062,0.03213061224489796,0.0,0.0,0.04946938775510204,0.001436734693877551,0.023281632653061223,0.0,0.0,0.05397551020408163,0.006759183673469388,3.265306122448979e-5,0.040555102040816325,3.265306122448979e-5,0.0,0.00045714285714285713,0.06808163265306122,0.00026122448979591835,0.0,0.0,0.06755918367346939,0.0,0.0,0.013518367346938776,0.0,0.05613061224489796,0.0,0.0007836734693877551,0.03503673469387755,0.0009795918367346938,0.0,0.06798367346938776,0.00042448979591836735,0.0,0.0023183673469387754,0.0,0.04950204081632653,0.0,0.050383673469387755,0.0,9.79591836734694e-5,0.0016653061224489796,0.06102857142857143,0.0,0.0,0.0,0.06070204081632653,0.0007183673469387755,0.01609795918367347,0.0
0.0,0.0,0.046563265306122446,0.01583673469387755,0.0006204081632653061,0.043559183673469386,0.0,6.530612244897959e-5,0.000946938775510204,0.061224489795918366,0.0,0.02089795918367347,0.003951020408163266,0.010155102040816327,0.01270204081632653,0.024979591836734694,0.02876734693877551,0.0,0.0,0.048881632653061224,0.0008163265306122449,0.024783673469387753,0.0,0.0,0.05812244897959184,0.003820408163265306,0.0,0.039542857142857143,0.0,0.0,0.00022857142857142857,0.0681795918367347,0.00013061224489795917,0.0,0.0,0.06958367346938775,0.0,0.0,0.01103673469387755,0.0,0.05730612244897959,0.0,9.79591836734694e-5,0.035559183673469386,0.0008816326530612245,0.0,0.06896326530612244,0.00032653061224489796,0.0,0.0007510204081632653,0.0,0.0508734693877551,0.0,0.04933877551020408,0.0,0.0,0.0023183673469387754,0.060244897959183676,0.0,0.0,0.0,0.06099591836734694,0.00022857142857142857,0.016718367346938774,0.0
0.0,0.0,0.04692244897959184,0.013746938775510205,0.0002938775510204082,0.04630204081632653,0.0,0.00026122448979591835,0.00045714285714285713,0.06050612244897959,0.0,0.02050612244897959,0.003820408163265306,0.010416326530612245,0.013485714285714285,0.0236734693877551,0.029648979591836735,0.0,0.0,0.04999183673469388,0.0002938775510204082,0.025306122448979593,0.0,0.0,0.056881632653061225,0.0032,0.0,0.040555102040816325,0.0,0.0,0.0001959183673469388,0.0678530612244898,0.0,0.0,0.0,0.07049795918367346,0.0,0.0,0.010644897959183674,0.0,0.05662040816326531,0.0,0.0,0.03709387755102041,0.0002938775510204082,0.0,0.06834285714285715,0.0,0.0,0.0007510204081632653,0.0,0.051069387755102044,0.0,0.05008979591836735,0.0,0.0,0.0015020408163265305,0.06063673469387755,0.0,0.0,0.0,0.06076734693877551,0.00013061224489795917,0.01724081632653061,0.0
0.0,0.0,0.04760816326530612,0.014236734693877552,0.0006530612244897959,0.043885714285714285,0.0,6.530612244897959e-5,0.0005224489795918367,0.061387755102040815,0.0,0.0220734693877551,0.0035918367346938775,0.008555102040816326,0.01724081632653061,0.019755102040816326,0.030857142857142857,0.0,0.0,0.05123265306122449,0.00045714285714285713,0.02249795918367347,0.0,0.0,0.05910204081632653,0.0016653061224489796,0.0,0.04137142857142857,0.0,0.0,0.0002938775510204082,0.06795102040816327,0.0,0.0,0.0,0.07098775510204082,0.0,0.0,0.009208163265306123,0.0,0.05648979591836735,0.0,0.0,0.03797551020408163,0.0,0.0,0.06824489795918368,0.0,0.0,0.0009142857142857143,0.0,0.050742857142857145,0.0,0.050187755102040814,0.0,0.0,0.0008816326530612245,0.06168163265306122,0.0,0.0,0.0,0.0592,6.530612244897959e-5,0.018416326530612245,0.0
0.0,0.0,0.04770612244897959,0.012636734693877551,0.00022857142857142857,0.04679183673469388,3.265306122448979e-5,0.0,0.00026122448979591835,0.061355102040816324,0.0,0.020538775510204083,0.0021224489795918368,0.009893877551020409,0.018612244897959183,0.02073469387755102,0.029746938775510205,0.0,0.0,0.05077551020408163,0.00042448979591836735,0.0224,0.0,0.0,0.061061224489795916,0.0007510204081632653,0.0,0.04,0.0,0.0,0.0,0.06759183673469388,0.0,0.0,0.0,0.07164081632653062,0.0,0.0,0.010024489795918367,0.0,0.05606530612244898,0.0,0.0,0.037387755102040815,0.0,0.0,0.0691265306122449,0.0,0.0,0.0003918367346938776,0.0,0.054073469387755105,0.0,0.04695510204081633,0.0,0.0,0.001436734693877551,0.06089795918367347,0.0,0.0,0.0,0.059722448979591836,0.0,0.018612244897959183,0.0
0.0,0.0,0.049240816326530615,0.009926530612244898,0.00016326530612244898,0.048555102040816325,0.0,0.0,0.0,0.061877551020408164,0.0,0.018579591836734695,0.0028081632653061224,0.011787755102040815,0.018677551020408162,0.01750204081632653,0.030987755102040816,0.0,0.0,0.04982857142857143,0.00022857142857142857,0.025273469387755102,0.0,0.0,0.0582530612244898,0.00032653061224489796,0.0,0.04382040816326531,0.0,0.0,0.0,0.06671020408163265,0.0,0.0,0.0,0.07023673469387755,0.0,0.0,0.010546938775510203,0.0,0.05642448979591837,0.0,0.0,0.037061224489795916,0.0,0.0,0.07000816326530612,0.0,0.0,0.0008489795918367347,0.0,0.050187755102040814,0.0,0.05035102040816326,0.0,0.0,0.0011102040816326532,0.06089795918367347,0.0,0.0,0.0,0.05998367346938775,0.0,0.01779591836734694,0.0
