x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.05808979591836735,0.10599183673469388,0.11278367346938775,0.11020408163265306,0.11343673469387755,0.11222857142857143,0.10951836734693877,0.11311020408163265,0.10955102040816327,0.055085714285714286
0.058383673469387755,0.10628571428571429,0.11284897959183673,0.10938775510204081,0.11327346938775511,0.11252244897959184,0.10951836734693877,0.11340408163265306,0.10981224489795918,0.054563265306122447
0.058906122448979595,0.10618775510204082,0.1116734693877551,0.11046530612244898,0.11327346938775511,0.1123265306122449,0.10991020408163266,0.11255510204081633,0.11023673469387756,0.05446530612244898
0.05812244897959184,0.1065469387755102,0.11275102040816326,0.10948571428571428,0.11333877551020408,0.11229387755102041,0.11023673469387756,0.11180408163265305,0.11082448979591837,0.05459591836734694
0.058187755102040814,0.1062204081632653,0.11333877551020408,0.10817959183673469,0.11448163265306123,0.11206530612244898,0.1094204081632653,0.11389387755102041,0.10991020408163266,0.05430204081632653
0.058416326530612246,0.10566530612244898,0.11353469387755102,0.10915918367346938,0.11288163265306123,0.11294693877551021,0.10945306122448979,0.11301224489795918,0.11020408163265306,0.054726530612244896
0.058906122448979595,0.10595918367346939,0.11196734693877551,0.10951836734693877,0.11431836734693877,0.11186938775510204,0.10919183673469388,0.11402448979591837,0.10902857142857143,0.055216326530612245
0.058187755102040814,0.10661224489795919,0.11209795918367348,0.1097469387755102,0.11343673469387755,0.11248979591836734,0.10991020408163266,0.11213061224489795,0.1103673469387755,0.055020408163265304
0.05844897959183674,0.10602448979591837,0.11281632653061224,0.10938775510204081,0.11324081632653062,0.11193469387755102,0.11056326530612245,0.11314285714285714,0.10984489795918367,0.05459591836734694
0.05782857142857143,0.10677551020408163,0.11327346938775511,0.10886530612244898,0.11304489795918367,0.11275102040816326,0.1097469387755102,0.1133061224489796,0.11033469387755102,0.054073469387755105
0.058416326530612246,0.1062530612244898,0.11190204081632653,0.11013877551020408,0.11314285714285714,0.11262040816326531,0.10961632653061225,0.11288163265306123,0.11056326530612245,0.05446530612244898
0.05867755102040816,0.1062204081632653,0.11219591836734694,0.10971428571428571,0.11379591836734694,0.1116734693877551,0.1100734693877551,0.11255510204081633,0.11004081632653061,0.055053061224489795
0.05893877551020408,0.10546938775510203,0.11304489795918367,0.10964897959183674,0.11356734693877552,0.1123265306122449,0.10932244897959184,0.11235918367346939,0.10984489795918367,0.05547755102040816
0.0582530612244898,0.10615510204081632,0.11275102040816326,0.10981224489795918,0.11314285714285714,0.11294693877551021,0.10896326530612245,0.11284897959183673,0.11075918367346939,0.05436734693877551
0.05808979591836735,0.10671020408163265,0.11209795918367348,0.10955102040816327,0.11376326530612245,0.11281632653061224,0.11026938775510205,0.11222857142857143,0.11000816326530612,0.05446530612244898
0.058579591836734696,0.10550204081632653,0.11307755102040816,0.10971428571428571,0.11356734693877552,0.1123265306122449,0.10955102040816327,0.11324081632653062,0.10964897959183674,0.05479183673469388
0.058546938775510204,0.1065469387755102,0.11239183673469388,0.10968163265306123,0.11327346938775511,0.11222857142857143,0.10938775510204081,0.11311020408163265,0.1104,0.05443265306122449
0.05831836734693877,0.10628571428571429,0.11255510204081633,0.10948571428571428,0.11343673469387755,0.11235918367346939,0.10906122448979592,0.11405714285714286,0.10977959183673469,0.05466122448979592
0.05877551020408163,0.10533877551020408,0.11346938775510204,0.11013877551020408,0.11235918367346939,0.11255510204081633,0.10994285714285715,0.1123265306122449,0.11026938775510205,0.05482448979591837
