x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125
0.008653061224489797,0.0077714285714285715,0.017371428571428572,0.02063673469387755,0.014595918367346939,0.008914285714285715,0.0016653061224489796,0.00483265306122449,0.006138775510204081,0.015444897959183674,0.0005877551020408164,0.008293877551020408,0.002383673469387755,0.0031020408163265306,0.005485714285714286,0.007281632653061225,0.009044897959183673,0.002416326530612245,0.002742857142857143,0.01302857142857143,0.00786938775510204,0.008457142857142858,0.0007836734693877551,0.002057142857142857,0.010906122448979592,0.00806530612244898,0.0024489795918367346,0.003004081632653061,0.001763265306122449,0.0010448979591836734,0.005616326530612245,0.022595918367346937,0.014889795918367347,0.0008163265306122449,0.0048,0.029093877551020407,0.0059755102040816325,0.002057142857142857,0.006171428571428572,0.00032653061224489796,0.011297959183673469,0.0011102040816326532,0.008424489795918368,0.010644897959183674,0.00803265306122449,0.002775510204081633,0.014628571428571428,0.003493877551020408,0.0015020408163265305,0.002873469387755102,0.0026122448979591837,0.02093061224489796,0.0007836734693877551,0.030759183673469387,0.0026448979591836737,0.009828571428571428,0.013159183673469388,0.019526530612244897,0.006073469387755102,0.0064,0.004571428571428572,0.01913469387755102,0.00963265306122449,0.013975510204081632,0.00816326530612245,0.002383673469387755,0.03650612244897959,0.010840816326530613,0.014008163265306123,0.003363265306122449,0.017273469387755102,0.0018285714285714285,0.0013061224489795918,0.0024489795918367346,0.002253061224489796,0.009175510204081633,0.006693877551020408,0.0027102040816326532,0.0049306122448979596,0.014693877551020407,0.011820408163265307,0.00956734693877551,0.005028571428571428,0.005061224489795919,0.0156734693877551,0.021453061224489797,0.010514285714285714,0.025926530612244897,0.00476734693877551,0.0010448979591836734,0.003918367346938775,0.0021877551020408163,0.0031346938775510206,0.007444897959183673,0.006465306122448979,0.0013061224489795918,0.001893877551020408,0.0011102040816326532,0.003787755102040816,0.005583673469387755,0.005518367346938775,0.002057142857142857,0.006987755102040816,0.00486530612244898,0.02262857142857143,0.007608163265306123,0.00643265306122449,0.008718367346938776,0.010710204081632653,0.0014693877551020407,0.0007183673469387755,0.00636734693877551,0.006955102040816326,0.0008489795918367347,0.00042448979591836735,0.004081632653061225,0.028702040816326532,0.021648979591836735,0.003036734693877551,0.002285714285714286,0.0021224489795918368,0.002873469387755102,0.014857142857142857,0.00486530612244898,0.012995918367346938
0.010253061224489796,0.008522448979591837,0.02262857142857143,0.02540408163265306,0.01590204081632653,0.011624489795918368,0.0007836734693877551,0.001893877551020408,0.004538775510204081,0.01766530612244898,3.265306122448979e-5,0.00633469387755102,0.00013061224489795917,0.0014040816326530612,0.0054204081632653065,0.008261224489795918,0.010971428571428571,0.0011102040816326532,0.0004897959183673469,0.015053061224489796,0.009012244897959184,0.009110204081632652,0.00016326530612244898,0.0008163265306122449,0.014465306122448979,0.006269387755102041,0.0008816326530612245,0.0010775510204081632,0.00026122448979591835,0.0001959183673469388,0.002906122448979592,0.021681632653061226,0.018318367346938775,0.0002938775510204082,0.004538775510204081,0.02876734693877551,0.006889795918367347,0.0001959183673469388,0.006073469387755102,3.265306122448979e-5,0.01116734693877551,0.00032653061224489796,0.00953469387755102,0.011983673469387755,0.006138775510204081,0.0007183673469387755,0.01926530612244898,0.0021224489795918368,0.000946938775510204,0.0018612244897959183,0.0013714285714285714,0.024359183673469387,0.0005551020408163266,0.034579591836734695,0.001273469387755102,0.010383673469387756,0.016848979591836736,0.023216326530612244,0.005093877551020408,0.005485714285714286,0.0026448979591836737,0.020702040816326532,0.008979591836734694,0.015151020408163265,0.00963265306122449,0.0016326530612244899,0.03660408163265306,0.010514285714285714,0.017044897959183673,0.0026448979591836737,0.021779591836734693,0.0001959183673469388,0.0,0.0007183673469387755,0.0006530612244897959,0.009436734693877551,0.009436734693877551,0.0005551020408163266,0.004473469387755102,0.01890612244897959,0.010775510204081632,0.009338775510204081,0.00643265306122449,0.002742857142857143,0.016522448979591837,0.026024489795918367,0.010971428571428571,0.03000816326530612,0.0029714285714285715,0.0,0.004016326530612245,0.0008816326530612245,0.0019918367346938777,0.006497959183673469,0.006889795918367347,0.0015673469387755103,0.00035918367346938774,0.00026122448979591835,0.0021224489795918368,0.004571428571428572,0.0033306122448979593,0.0005877551020408164,0.007118367346938776,0.0028408163265306124,0.024653061224489795,0.005485714285714286,0.0071510204081632655,0.006889795918367347,0.012408163265306122,0.00022857142857142857,3.265306122448979e-5,0.004506122448979592,0.005061224489795919,0.00016326530612244898,0.0,0.0019591836734693877,0.03088979591836735,0.025077551020408165,0.0010122448979591836,0.00042448979591836735,0.0016,0.0017959183673469388,0.013485714285714285,0.0034612244897959184,0.015575510204081633
0.007477551020408164,0.00783673469387755,0.022857142857142857,0.024946938775510203,0.014922448979591836,0.01116734693877551,9.79591836734694e-5,0.0016979591836734694,0.007510204081632653,0.019363265306122448,0.0,0.003689795918367347,0.0,0.0011102040816326532,0.004473469387755102,0.008130612244897958,0.010089795918367346,0.0001959183673469388,0.00013061224489795917,0.014889795918367347,0.0096,0.007673469387755102,0.0,3.265306122448979e-5,0.016848979591836736,0.008097959183673469,0.0008163265306122449,0.0007836734693877551,0.0,0.0,0.0031020408163265306,0.025926530612244897,0.021975510204081634,3.265306122448979e-5,0.005485714285714286,0.03131428571428571,0.006497959183673469,0.0,0.00486530612244898,0.0,0.015151020408163265,0.0,0.008097959183673469,0.01266938775510204,0.00816326530612245,0.0002938775510204082,0.019820408163265305,0.0007836734693877551,6.530612244897959e-5,0.0015673469387755103,0.0013061224489795918,0.025306122448979593,0.00026122448979591835,0.03559183673469388,0.0011102040816326532,0.009893877551020409,0.018285714285714287,0.023869387755102042,0.006008163265306122,0.003363265306122449,0.0010775510204081632,0.023477551020408164,0.0112,0.01613061224489796,0.010024489795918367,0.0005224489795918367,0.03797551020408163,0.009926530612244898,0.016457142857142858,0.002024489795918367,0.020702040816326532,3.265306122448979e-5,0.0,0.0006857142857142857,0.00016326530612244898,0.010351020408163266,0.008228571428571429,0.0006204081632653061,0.0038857142857142857,0.01596734693877551,0.013159183673469388,0.01136326530612245,0.0065959183673469386,0.002285714285714286,0.014008163265306123,0.028277551020408163,0.012538775510204082,0.028016326530612246,0.002285714285714286,0.0,0.0016,0.0003918367346938776,0.0019265306122448979,0.009142857142857144,0.00796734693877551,0.00045714285714285713,0.00035918367346938774,0.0,0.00042448979591836735,0.0031020408163265306,0.003820408163265306,0.00016326530612244898,0.0059755102040816325,0.0032653061224489797,0.02256326530612245,0.004571428571428572,0.009371428571428572,0.0070857142857142855,0.014236734693877552,0.00022857142857142857,0.0,0.003787755102040816,0.002383673469387755,0.0,0.0,0.0007183673469387755,0.03248979591836735,0.026089795918367346,0.0005551020408163266,6.530612244897959e-5,0.0006857142857142857,0.00016326530612244898,0.013061224489795919,0.002416326530612245,0.017697959183673468
0.008783673469387755,0.008228571428571429,0.023216326530612244,0.027918367346938776,0.015151020408163265,0.012244897959183673,0.0,0.0010122448979591836,0.005877551020408163,0.015542857142857143,0.0,0.004702040816326531,0.0,0.0005224489795918367,0.004048979591836734,0.008489795918367347,0.01116734693877551,0.00013061224489795917,0.0,0.0163265306122449,0.006628571428571429,0.011755102040816326,0.0,0.0,0.01776326530612245,0.00953469387755102,0.0008816326530612245,0.0011102040816326532,0.0,0.0,0.0037224489795918366,0.026089795918367346,0.019755102040816326,0.0,0.005159183673469387,0.03043265306122449,0.006171428571428572,0.0,0.005877551020408163,0.0,0.01443265306122449,0.0,0.007608163265306123,0.01266938775510204,0.007902040816326531,0.0,0.019657142857142856,0.00016326530612244898,9.79591836734694e-5,0.0008489795918367347,0.0009142857142857143,0.02749387755102041,0.0,0.0355265306122449,0.000946938775510204,0.011853061224489796,0.019689795918367347,0.02563265306122449,0.0030693877551020406,0.003526530612244898,0.0009142857142857143,0.02236734693877551,0.013616326530612245,0.01593469387755102,0.01100408163265306,0.00016326530612244898,0.03882448979591837,0.010644897959183674,0.018448979591836733,0.0017959183673469388,0.023379591836734694,0.0,0.0,0.0006204081632653061,0.0,0.008848979591836734,0.008881632653061225,9.79591836734694e-5,0.002873469387755102,0.018514285714285716,0.014824489795918367,0.011297959183673469,0.005093877551020408,0.0012408163265306123,0.015608163265306122,0.026122448979591838,0.011297959183673469,0.029518367346938777,0.0021877551020408163,0.0,0.0017306122448979592,0.0001959183673469388,0.0010122448979591836,0.009012244897959184,0.007053061224489796,0.0002938775510204082,0.0,0.0,6.530612244897959e-5,0.0021224489795918368,0.002253061224489796,0.0,0.004897959183673469,0.0019918367346938777,0.023771428571428572,0.005681632653061225,0.006497959183673469,0.008293877551020408,0.015085714285714286,0.0,0.0,0.00316734693877551,0.0028081632653061224,0.0,0.0,9.79591836734694e-5,0.032391836734693875,0.024457142857142858,0.00042448979591836735,0.0,0.00022857142857142857,3.265306122448979e-5,0.011885714285714286,0.0028081632653061224,0.01733877551020408
0.010220408163265306,0.008816326530612244,0.023510204081632652,0.02573061224489796,0.015640816326530613,0.010644897959183674,0.0,0.0005877551020408164,0.005648979591836734,0.015151020408163265,0.0,0.0042448979591836735,0.0,0.0004897959183673469,0.0038857142857142857,0.00966530612244898,0.01123265306122449,0.00022857142857142857,0.0,0.015412244897959183,0.008718367346938776,0.010546938775510203,0.0,0.0,0.016979591836734694,0.011297959183673469,0.0003918367346938776,0.0010122448979591836,0.0,0.0,0.003036734693877551,0.023640816326530614,0.018318367346938775,0.0,0.005779591836734694,0.03131428571428571,0.007412244897959184,0.0,0.004016326530612245,0.0,0.014759183673469388,0.0,0.007379591836734694,0.012538775510204082,0.007477551020408164,0.0,0.019428571428571427,0.0,0.0,0.00016326530612244898,0.0010122448979591836,0.02517551020408163,0.0,0.03510204081632653,0.0005877551020408164,0.011461224489795918,0.01929795918367347,0.024620408163265307,0.002514285714285714,0.003820408163265306,0.0002938775510204082,0.023020408163265307,0.016457142857142858,0.016359183673469387,0.009044897959183673,0.0,0.039542857142857143,0.010971428571428571,0.016718367346938774,0.0010122448979591836,0.021387755102040815,0.0,0.0,0.0,0.0,0.011102040816326531,0.008130612244897958,0.0002938775510204082,0.0032,0.019689795918367347,0.013551020408163266,0.011689795918367347,0.005224489795918367,0.00042448979591836735,0.018546938775510204,0.02726530612244898,0.013681632653061224,0.029322448979591836,0.0026775510204081632,0.0,0.000946938775510204,0.00016326530612244898,0.0002938775510204082,0.0096,0.009469387755102041,3.265306122448979e-5,0.0,0.0,0.0,0.002514285714285714,0.0028408163265306124,0.0,0.004440816326530613,0.0024816326530612246,0.026546938775510204,0.007510204081632653,0.00783673469387755,0.008261224489795918,0.012538775510204082,0.0,0.0,0.002416326530612245,0.0032653061224489797,0.0,0.0,0.0,0.03353469387755102,0.025273469387755102,0.00042448979591836735,0.0,6.530612244897959e-5,0.0,0.012342857142857143,0.0026775510204081632,0.016
0.010089795918367346,0.007477551020408164,0.0224,0.022955102040816328,0.01593469387755102,0.013289795918367348,0.0,0.0010122448979591836,0.006302040816326531,0.01606530612244898,0.0,0.0041795918367346935,0.0,0.00032653061224489796,0.006204081632653061,0.00806530612244898,0.011885714285714286,0.00022857142857142857,0.0,0.015575510204081633,0.008,0.00953469387755102,0.0,0.0,0.01799183673469388,0.011428571428571429,0.00016326530612244898,0.0005877551020408164,0.0,0.0,0.0023510204081632654,0.022791836734693878,0.019755102040816326,0.0,0.005387755102040816,0.03242448979591837,0.007934693877551021,0.0,0.005583673469387755,0.0,0.01456326530612245,0.0,0.00956734693877551,0.011559183673469389,0.009404081632653062,0.0,0.02122448979591837,0.0,0.0,6.530612244897959e-5,0.0002938775510204082,0.02540408163265306,0.0,0.036897959183673466,0.0005551020408163266,0.012081632653061225,0.017371428571428572,0.02726530612244898,0.002024489795918367,0.004538775510204081,0.0001959183673469388,0.0243265306122449,0.013191836734693877,0.015608163265306122,0.008685714285714286,0.0,0.0374530612244898,0.011428571428571429,0.01724081632653061,0.0,0.020375510204081633,0.0,0.0,0.0,0.0,0.011787755102040815,0.008293877551020408,0.0,0.0020897959183673468,0.02040816326530612,0.015020408163265307,0.013387755102040816,0.004995918367346939,3.265306122448979e-5,0.01773061224489796,0.026285714285714287,0.01449795918367347,0.03017142857142857,0.0025795918367346937,0.0,0.0005551020408163266,0.00016326530612244898,0.0,0.009175510204081633,0.00953469387755102,3.265306122448979e-5,0.0,0.0,0.0,0.001893877551020408,0.003951020408163266,0.0,0.006138775510204081,0.0015673469387755103,0.025044897959183673,0.00636734693877551,0.006955102040816326,0.008718367346938776,0.013681632653061224,0.0,0.0,0.0024489795918367346,0.0037224489795918366,0.0,0.0,0.0,0.03183673469387755,0.02409795918367347,0.0001959183673469388,0.0,0.0,0.0,0.013551020408163266,0.0023510204081632654,0.013485714285714285
0.009175510204081633,0.009861224489795919,0.023379591836734694,0.02429387755102041,0.015869387755102042,0.013355102040816327,0.0,0.001436734693877551,0.00633469387755102,0.020310204081632654,0.0,0.003363265306122449,0.0,0.00013061224489795917,0.003787755102040816,0.008489795918367347,0.010514285714285714,0.0,0.0,0.013485714285714285,0.005746938775510204,0.010351020408163266,0.0,0.0,0.017861224489795918,0.010187755102040816,0.0,0.0005224489795918367,0.0,0.0,0.004146938775510204,0.025044897959183673,0.019526530612244897,0.0,0.007281632653061225,0.03278367346938776,0.007314285714285714,0.0,0.007020408163265306,0.0,0.01443265306122449,0.0,0.00969795918367347,0.012375510204081633,0.006987755102040816,0.0,0.02050612244897959,0.0,0.0,0.0,0.0,0.02396734693877551,0.0,0.03480816326530612,0.0006204081632653061,0.01116734693877551,0.019428571428571427,0.02396734693877551,0.002514285714285714,0.005028571428571428,3.265306122448979e-5,0.023444897959183673,0.014759183673469388,0.015640816326530613,0.012767346938775511,0.0,0.036408163265306125,0.009795918367346938,0.01789387755102041,0.0,0.01884081632653061,0.0,0.0,0.0,0.0,0.010546938775510203,0.008,0.0,0.0028408163265306124,0.01799183673469388,0.014171428571428571,0.010057142857142857,0.005551020408163266,0.0,0.015640816326530613,0.02772244897959184,0.013714285714285714,0.03164081632653061,0.0026122448979591837,0.0,0.0002938775510204082,0.0,0.0,0.011395918367346939,0.010024489795918367,0.0,0.0,0.0,0.0,0.0013061224489795918,0.004212244897959184,0.0,0.0064,0.0008163265306122449,0.022857142857142857,0.006955102040816326,0.009142857142857144,0.00786938775510204,0.013191836734693877,0.0,0.0,0.0035918367346938775,0.003559183673469388,0.0,0.0,0.0,0.03386122448979592,0.02582857142857143,3.265306122448979e-5,0.0,0.0,0.0,0.015020408163265307,0.0021551020408163263,0.01433469387755102
0.0096,0.00963265306122449,0.02115918367346939,0.023216326530612244,0.01724081632653061,0.012506122448979591,0.0,0.0007183673469387755,0.004440816326530613,0.01910204081632653,0.0,0.004473469387755102,0.0,0.00045714285714285713,0.004897959183673469,0.007738775510204082,0.010906122448979592,0.0,0.0,0.015281632653061225,0.008359183673469387,0.010677551020408163,0.0,0.0,0.017077551020408165,0.010481632653061224,0.0,0.0007836734693877551,0.0,0.0,0.003657142857142857,0.02429387755102041,0.018318367346938775,0.0,0.006530612244897959,0.03281632653061224,0.005518367346938775,0.0,0.006987755102040816,0.0,0.014955102040816327,0.0,0.009142857142857144,0.013289795918367348,0.008555102040816326,0.0,0.020179591836734692,0.0,0.0,0.0,0.0,0.024489795918367346,0.0,0.03516734693877551,0.00045714285714285713,0.011885714285714286,0.017012244897959182,0.02217142857142857,0.0032,0.006302040816326531,0.0,0.024946938775510203,0.012440816326530612,0.01756734693877551,0.010155102040816327,0.0,0.03686530612244898,0.010644897959183674,0.0176,0.0,0.02243265306122449,0.0,0.0,0.0,0.0,0.009044897959183673,0.009436734693877551,0.0,0.004375510204081633,0.02057142857142857,0.013387755102040816,0.00953469387755102,0.004702040816326531,0.0,0.01639183673469388,0.02589387755102041,0.016685714285714286,0.030040816326530613,0.0010122448979591836,0.0,0.0,0.0,0.0,0.009763265306122449,0.008979591836734694,0.0,0.0,0.0,0.0,0.001436734693877551,0.003918367346938775,0.0,0.0053551020408163265,0.0001959183673469388,0.02556734693877551,0.006628571428571429,0.010057142857142857,0.008457142857142858,0.01420408163265306,0.0,0.0,0.0041795918367346935,0.004310204081632653,0.0,0.0,0.0,0.033077551020408165,0.023869387755102042,0.0,0.0,0.0,0.0,0.014595918367346939,0.0015346938775510203,0.016457142857142858
0.010448979591836735,0.008914285714285715,0.023869387755102042,0.02416326530612245,0.01756734693877551,0.013224489795918367,0.0,0.0009142857142857143,0.0023510204081632654,0.01776326530612245,0.0,0.0070857142857142855,0.0,0.00013061224489795917,0.003559183673469388,0.010253061224489796,0.010579591836734695,0.0,0.0,0.016587755102040816,0.00806530612244898,0.00973061224489796,0.0,0.0,0.016293877551020408,0.009828571428571428,0.0,0.0012408163265306123,0.0,0.0,0.003951020408163266,0.024946938775510203,0.018089795918367346,0.0,0.005289795918367347,0.03066122448979592,0.005028571428571428,0.0,0.009273469387755102,0.0,0.014661224489795918,0.0,0.009012244897959184,0.012995918367346938,0.009991836734693877,0.0,0.020081632653061225,0.0,0.0,0.0,0.0,0.02403265306122449,0.0,0.03536326530612245,0.0008163265306122449,0.012342857142857143,0.016293877551020408,0.024587755102040816,0.003363265306122449,0.005224489795918367,0.0,0.021028571428571428,0.012212244897959183,0.01717551020408163,0.011559183673469389,0.0,0.038236734693877554,0.011297959183673469,0.018122448979591838,0.0,0.02236734693877551,0.0,0.0,0.0,0.0,0.007346938775510204,0.008555102040816326,0.0,0.0029714285714285715,0.020081632653061225,0.014106122448979592,0.010057142857142857,0.0048,0.0,0.015542857142857143,0.026873469387755103,0.014269387755102041,0.02866938775510204,0.0013387755102040816,0.0,0.0,0.0,0.0,0.010808163265306122,0.008555102040816326,0.0,0.0,0.0,0.0,0.0004897959183673469,0.004310204081632653,0.0,0.0029387755102040815,0.0,0.02772244897959184,0.008228571428571429,0.008751020408163265,0.009306122448979591,0.01577142857142857,0.0,0.0,0.005648979591836734,0.002906122448979592,0.0,0.0,0.0,0.0326530612244898,0.026285714285714287,0.0,0.0,0.0,0.0,0.014465306122448979,0.0012081632653061225,0.014759183673469388
0.010220408163265306,0.00956734693877551,0.02413061224489796,0.025959183673469388,0.01756734693877551,0.010155102040816327,0.0,0.0006857142857142857,0.003657142857142857,0.01717551020408163,0.0,0.007216326530612245,0.0,0.0,0.004212244897959184,0.00969795918367347,0.01100408163265306,0.0,0.0,0.016751020408163265,0.008587755102040816,0.009469387755102041,0.0,0.0,0.017012244897959182,0.010742857142857143,0.0,0.0010775510204081632,0.0,0.0,0.005714285714285714,0.024979591836734694,0.020016326530612246,0.0,0.004473469387755102,0.0339265306122449,0.007281632653061225,0.0,0.007379591836734694,0.0,0.015379591836734693,0.0,0.009306122448979591,0.013387755102040816,0.009828571428571428,0.0,0.019983673469387755,0.0,0.0,0.0,0.0,0.028342857142857142,0.0,0.036244897959183675,0.0005877551020408164,0.008457142857142858,0.01573877551020408,0.023869387755102042,0.0023510204081632654,0.0060408163265306125,0.0,0.02217142857142857,0.010318367346938775,0.016489795918367346,0.012930612244897959,0.0,0.03748571428571429,0.009175510204081633,0.016946938775510203,0.0,0.021485714285714285,0.0,0.0,0.0,0.0,0.007738775510204082,0.007934693877551021,0.0,0.003004081632653061,0.018187755102040817,0.014595918367346939,0.010742857142857143,0.004636734693877551,0.0,0.01773061224489796,0.02556734693877551,0.013681632653061224,0.030955102040816328,0.0013714285714285714,0.0,0.0,0.0,0.0,0.01136326530612245,0.008424489795918368,0.0,0.0,0.0,0.0,0.0005877551020408164,0.0042448979591836735,0.0,0.0027102040816326532,0.0,0.026089795918367346,0.009273469387755102,0.006497959183673469,0.00803265306122449,0.015020408163265307,0.0,0.0,0.007738775510204082,0.003689795918367347,0.0,0.0,0.0,0.0336,0.02226938775510204,0.0,0.0,0.0,0.0,0.014106122448979592,0.0012408163265306123,0.013779591836734694
