x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.007346938775510204,0.039412244897959185,0.036212244897959184,0.036734693877551024,0.03526530612244898,0.031575510204081635,0.02546938775510204,0.03875918367346939,0.02439183673469388,0.057893877551020406,0.004016326530612245,0.05342040816326531,0.02605714285714286,0.03226122448979592,0.03235918367346939,0.03346938775510204,0.04476734693877551,0.024816326530612245,0.016587755102040816,0.055216326530612245,0.02262857142857143,0.05253877551020408,0.012146938775510204,0.04163265306122449,0.03186938775510204,0.025077551020408165,0.049077551020408165,0.018644897959183674,0.035885714285714285,0.05077551020408163,0.003689795918367347
0.0041795918367346935,0.04359183673469388,0.03428571428571429,0.037224489795918365,0.03503673469387755,0.033044897959183674,0.024489795918367346,0.040914285714285716,0.018089795918367346,0.06422857142857143,0.00042448979591836735,0.05877551020408163,0.01782857142857143,0.0361469387755102,0.03297959183673469,0.031183673469387756,0.05008979591836735,0.023771428571428572,0.010808163265306122,0.06566530612244897,0.011983673469387755,0.06099591836734694,0.006008163265306122,0.039575510204081635,0.03826938775510204,0.018448979591836733,0.05753469387755102,0.012963265306122448,0.03497142857142857,0.05596734693877551,0.0005224489795918367
0.002742857142857143,0.04597551020408163,0.03412244897959184,0.03702857142857143,0.03500408163265306,0.03314285714285714,0.019885714285714284,0.04796734693877551,0.013257142857142858,0.06618775510204082,0.00013061224489795917,0.06063673469387755,0.015412244897959183,0.037355102040816324,0.034220408163265305,0.02729795918367347,0.05348571428571428,0.022857142857142857,0.008685714285714286,0.06928979591836734,0.007575510204081632,0.06413061224489795,0.0034285714285714284,0.04313469387755102,0.037910204081632655,0.01420408163265306,0.0637061224489796,0.006955102040816326,0.039085714285714286,0.05515102040816326,3.265306122448979e-5
0.0015346938775510203,0.04858775510204082,0.03346938775510204,0.03444897959183674,0.0374530612244898,0.03451428571428571,0.01799183673469388,0.04858775510204082,0.011820408163265307,0.06657959183673469,0.0,0.061061224489795916,0.013877551020408163,0.040391836734693876,0.031608163265306126,0.029191836734693877,0.052408163265306125,0.024816326530612245,0.006497959183673469,0.07049795918367346,0.004604081632653061,0.06840816326530612,0.001142857142857143,0.044048979591836734,0.03960816326530612,0.009795918367346938,0.06746122448979591,0.003918367346938775,0.04048979591836735,0.05518367346938775,0.0
0.00045714285714285713,0.048751020408163266,0.03284897959183673,0.036571428571428574,0.0361469387755102,0.03536326530612245,0.01583673469387755,0.04982857142857143,0.01286530612244898,0.06664489795918367,0.0,0.06083265306122449,0.01286530612244898,0.04114285714285714,0.03343673469387755,0.02713469387755102,0.051526530612244895,0.024979591836734694,0.006955102040816326,0.07278367346938776,0.001763265306122449,0.06981224489795919,0.00016326530612244898,0.04235102040816326,0.04150204081632653,0.00963265306122449,0.06968163265306122,0.0019591836734693877,0.04081632653061224,0.0553469387755102,0.0
0.0,0.05028571428571429,0.032,0.03676734693877551,0.03503673469387755,0.03536326530612245,0.018612244897959183,0.05015510204081633,0.009893877551020409,0.0668408163265306,0.0,0.061746938775510206,0.013812244897959184,0.038889795918367345,0.0348734693877551,0.026612244897959183,0.05217959183673469,0.02563265306122449,0.005257142857142857,0.07311020408163266,0.0010775510204081632,0.07098775510204082,0.0,0.04208979591836735,0.0428734693877551,0.007412244897959184,0.07000816326530612,0.002285714285714286,0.041240816326530615,0.05495510204081633,0.0
0.0,0.04950204081632653,0.032751020408163266,0.03732244897959184,0.03513469387755102,0.034187755102040814,0.018220408163265304,0.05080816326530612,0.009795918367346938,0.06824489795918368,0.0,0.0601469387755102,0.014106122448979592,0.039248979591836736,0.034546938775510204,0.026481632653061225,0.050546938775510204,0.02850612244897959,0.0035918367346938775,0.07412244897959183,0.001142857142857143,0.06994285714285714,0.0,0.04117551020408163,0.0457795918367347,0.006138775510204081,0.0704,0.001436734693877551,0.042187755102040814,0.05453061224489796,0.0
0.0,0.05008979591836735,0.030759183673469387,0.03833469387755102,0.03412244897959184,0.03728979591836735,0.01596734693877551,0.0537795918367347,0.007673469387755102,0.06788571428571429,0.0,0.05959183673469388,0.015151020408163265,0.03960816326530612,0.034024489795918364,0.02729795918367347,0.048685714285714284,0.030922448979591836,0.002742857142857143,0.07343673469387756,0.0017959183673469388,0.0700734693877551,0.0,0.042710204081632654,0.04359183673469388,0.0048,0.07092244897959184,0.0029387755102040815,0.04143673469387755,0.05436734693877551,0.0
0.0,0.050906122448979595,0.029844897959183672,0.03996734693877551,0.032391836734693875,0.036897959183673466,0.016848979591836736,0.052375510204081634,0.008979591836734694,0.06765714285714286,0.0,0.06115918367346939,0.014171428571428571,0.03820408163265306,0.032881632653061224,0.027755102040816326,0.052212244897959184,0.02873469387755102,0.0021224489795918368,0.0748734693877551,0.0005877551020408164,0.07026938775510204,0.0,0.0416,0.04470204081632653,0.006530612244897959,0.07118367346938775,0.0016,0.04003265306122449,0.05547755102040816,3.265306122448979e-5
0.0,0.04986122448979592,0.031118367346938774,0.04101224489795918,0.030530612244897958,0.03764897959183673,0.0163265306122449,0.05048163265306122,0.01116734693877551,0.06729795918367347,0.0,0.05995102040816327,0.015477551020408164,0.039542857142857143,0.03226122448979592,0.0291265306122449,0.0499265306122449,0.02850612244897959,0.002873469387755102,0.07448163265306122,0.00032653061224489796,0.07095510204081633,0.0,0.04186122448979592,0.04323265306122449,0.007379591836734694,0.07079183673469387,0.0005877551020408164,0.043853061224489794,0.05342040816326531,0.0
