x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.01884081632653061,0.0291265306122449,0.03281632653061224,0.031216326530612244,0.03598367346938776,0.03582040816326531,0.030693877551020408,0.03996734693877551,0.030922448979591836,0.027363265306122448,0.037877551020408164,0.03151020408163265,0.03617959183673469,0.03226122448979592,0.034546938775510204,0.027820408163265305,0.04130612244897959,0.029681632653061226,0.03147755102040816,0.036734693877551024,0.03219591836734694,0.028375510204081633,0.038889795918367345,0.032,0.03451428571428571,0.03026938775510204,0.033893877551020406,0.0393469387755102,0.034775510204081636,0.026220408163265305,0.017371428571428572
0.018448979591836733,0.02840816326530612,0.033110204081632656,0.03170612244897959,0.035689795918367344,0.03650612244897959,0.029746938775510205,0.039412244897959185,0.032881632653061224,0.026383673469387754,0.0384,0.030922448979591836,0.03702857142857143,0.03216326530612245,0.03399183673469388,0.02863673469387755,0.04153469387755102,0.02899591836734694,0.032391836734693875,0.03559183673469388,0.033893877551020406,0.02713469387755102,0.038889795918367345,0.032587755102040816,0.034024489795918364,0.029289795918367348,0.03363265306122449,0.039412244897959185,0.034416326530612246,0.026873469387755103,0.01789387755102041
0.018285714285714287,0.029322448979591836,0.03226122448979592,0.03164081632653061,0.0368,0.03595102040816327,0.029289795918367348,0.03993469387755102,0.031248979591836736,0.027526530612244898,0.039379591836734694,0.029583673469387756,0.037224489795918365,0.03229387755102041,0.03464489795918367,0.026775510204081632,0.04176326530612245,0.0304,0.030759183673469387,0.03670204081632653,0.03248979591836735,0.029714285714285714,0.03875918367346939,0.031738775510204084,0.03428571428571429,0.02896326530612245,0.0355265306122449,0.039412244897959185,0.03363265306122449,0.026514285714285716,0.01717551020408163
0.01929795918367347,0.02876734693877551,0.03226122448979592,0.030955102040816328,0.0374530612244898,0.03565714285714286,0.02906122448979592,0.039379591836734694,0.03170612244897959,0.028114285714285713,0.037910204081632655,0.03000816326530612,0.03751836734693877,0.0323265306122449,0.034416326530612246,0.02840816326530612,0.04068571428571428,0.029844897959183672,0.031575510204081635,0.03617959183673469,0.0323265306122449,0.02896326530612245,0.039444897959183677,0.03226122448979592,0.03399183673469388,0.03013877551020408,0.03353469387755102,0.040555102040816325,0.03301224489795918,0.026448979591836733,0.01779591836734694
0.018579591836734695,0.0288,0.03314285714285714,0.030987755102040816,0.03702857142857143,0.03536326530612245,0.029355102040816327,0.039542857142857143,0.0316734693877551,0.027820408163265305,0.038073469387755104,0.031183673469387756,0.03666938775510204,0.03229387755102041,0.033240816326530614,0.02857142857142857,0.04150204081632653,0.03000816326530612,0.03213061224489796,0.03683265306122449,0.03183673469387755,0.027591836734693877,0.03996734693877551,0.03203265306122449,0.03451428571428571,0.029257142857142857,0.034742857142857145,0.038857142857142854,0.03337142857142857,0.027036734693877552,0.01799183673469388
0.018448979591836733,0.02906122448979592,0.033404081632653064,0.031379591836734694,0.036734693877551024,0.03529795918367347,0.030040816326530613,0.03898775510204082,0.03154285714285714,0.02889795918367347,0.036734693877551024,0.03036734693877551,0.03653877551020408,0.032881632653061224,0.0339265306122449,0.02710204081632653,0.043069387755102044,0.029844897959183672,0.032391836734693875,0.03451428571428571,0.03399183673469388,0.027951020408163264,0.03928163265306123,0.031412244897959185,0.035232653061224486,0.02876734693877551,0.035559183673469386,0.03853061224489796,0.03297959183673469,0.02723265306122449,0.01789387755102041
0.018938775510204082,0.028538775510204083,0.034057142857142855,0.031379591836734694,0.03464489795918367,0.036048979591836734,0.03000816326530612,0.03879183673469388,0.033044897959183674,0.028244897959183675,0.036897959183673466,0.031608163265306126,0.03637551020408163,0.032555102040816325,0.03366530612244898,0.02739591836734694,0.041404081632653064,0.030824489795918366,0.030759183673469387,0.0361469387755102,0.033077551020408165,0.029681632653061226,0.03810612244897959,0.03164081632653061,0.03464489795918367,0.030987755102040816,0.03395918367346939,0.03879183673469388,0.032391836734693875,0.027591836734693877,0.01779591836734694
0.018644897959183674,0.028604081632653062,0.03294693877551021,0.031444897959183676,0.03601632653061224,0.035722448979591835,0.03026938775510204,0.039020408163265304,0.03177142857142857,0.02876734693877551,0.03686530612244898,0.03183673469387755,0.0368,0.0326530612244898,0.03248979591836735,0.028538775510204083,0.04143673469387755,0.03036734693877551,0.031053061224489795,0.035885714285714285,0.033893877551020406,0.028244897959183675,0.03882448979591837,0.032,0.03516734693877551,0.029322448979591836,0.03399183673469388,0.039902040816326534,0.0332734693877551,0.026873469387755103,0.017371428571428572
0.018481632653061224,0.028342857142857142,0.033404081632653064,0.03128163265306123,0.035885714285714285,0.035755102040816326,0.03033469387755102,0.03977142857142857,0.03203265306122449,0.026808163265306124,0.038889795918367345,0.03147755102040816,0.03516734693877551,0.033404081632653064,0.03395918367346939,0.028081632653061225,0.04120816326530612,0.029387755102040815,0.032391836734693875,0.034579591836734695,0.03353469387755102,0.029028571428571428,0.039542857142857143,0.03033469387755102,0.03595102040816327,0.029648979591836735,0.03330612244897959,0.03960816326530612,0.03346938775510204,0.02749387755102041,0.01743673469387755
0.01779591836734694,0.029159183673469386,0.0336,0.032522448979591834,0.03565714285714286,0.034383673469387754,0.031412244897959185,0.03895510204081633,0.03229387755102041,0.02723265306122449,0.036408163265306125,0.032555102040816325,0.03617959183673469,0.032,0.03415510204081633,0.027951020408163264,0.04081632653061224,0.031248979591836736,0.03151020408163265,0.03611428571428572,0.032391836734693875,0.029322448979591836,0.03862857142857143,0.031151020408163265,0.03533061224489796,0.029844897959183672,0.03415510204081633,0.039216326530612244,0.034416326530612246,0.026481632653061225,0.017110204081632652
0.018285714285714287,0.029518367346938777,0.032587755102040816,0.03186938775510204,0.03601632653061224,0.036048979591836734,0.03017142857142857,0.038889795918367345,0.032555102040816325,0.026253061224489796,0.037355102040816324,0.03131428571428571,0.03869387755102041,0.0316734693877551,0.03333877551020408,0.02674285714285714,0.04244897959183674,0.030106122448979592,0.03193469387755102,0.03559183673469388,0.03382857142857143,0.026873469387755103,0.04048979591836735,0.03128163265306123,0.034612244897959187,0.029714285714285714,0.03337142857142857,0.039738775510204084,0.034187755102040814,0.026677551020408162,0.01782857142857143
0.018351020408163266,0.028702040816326532,0.03333877551020408,0.03262040816326531,0.03699591836734694,0.03382857142857143,0.029681632653061226,0.03993469387755102,0.031575510204081635,0.02873469387755102,0.037355102040816324,0.030824489795918366,0.035395918367346936,0.034546938775510204,0.032718367346938775,0.027526530612244898,0.04215510204081633,0.029746938775510205,0.03088979591836735,0.03653877551020408,0.033240816326530614,0.02866938775510204,0.03846530612244898,0.03213061224489796,0.03480816326530612,0.03017142857142857,0.03448163265306122,0.03964081632653061,0.03235918367346939,0.026383673469387754,0.018187755102040817
0.01766530612244898,0.029812244897959184,0.03337142857142857,0.030922448979591836,0.037387755102040815,0.03395918367346939,0.030759183673469387,0.0396734693877551,0.032522448979591834,0.026383673469387754,0.036897959183673466,0.03193469387755102,0.0364734693877551,0.032587755102040816,0.03301224489795918,0.02857142857142857,0.04244897959183674,0.030040816326530613,0.031118367346938774,0.03696326530612245,0.03209795918367347,0.028179591836734692,0.03947755102040816,0.031444897959183676,0.03484081632653061,0.029714285714285714,0.034383673469387754,0.04,0.033077551020408165,0.026808163265306124,0.01746938775510204
0.018351020408163266,0.028146938775510204,0.0332734693877551,0.03056326530612245,0.0374530612244898,0.03451428571428571,0.03023673469387755,0.04013061224489796,0.0332734693877551,0.0272,0.037061224489795916,0.031412244897959185,0.03696326530612245,0.03209795918367347,0.03379591836734694,0.02772244897959184,0.04199183673469388,0.03013877551020408,0.03151020408163265,0.03598367346938776,0.03242448979591837,0.027689795918367347,0.0393469387755102,0.033110204081632656,0.03415510204081633,0.030693877551020408,0.033404081632653064,0.03964081632653061,0.03294693877551021,0.02684081632653061,0.017926530612244897
0.01799183673469388,0.029453061224489797,0.03245714285714286,0.03203265306122449,0.03653877551020408,0.035069387755102044,0.03023673469387755,0.038889795918367345,0.03333877551020408,0.026416326530612246,0.037877551020408164,0.03066122448979592,0.03693061224489796,0.033893877551020406,0.033044897959183674,0.026808163265306124,0.04248163265306122,0.0300734693877551,0.03151020408163265,0.03709387755102041,0.03170612244897959,0.028375510204081633,0.0396734693877551,0.0326530612244898,0.03379591836734694,0.029975510204081634,0.03386122448979592,0.039738775510204084,0.03343673469387755,0.02690612244897959,0.017077551020408165
0.018677551020408162,0.02889795918367347,0.032587755102040816,0.03164081632653061,0.03595102040816327,0.03611428571428572,0.030204081632653063,0.03980408163265306,0.031183673469387756,0.02733061224489796,0.03836734693877551,0.03088979591836735,0.03585306122448979,0.0332734693877551,0.03330612244897959,0.02729795918367347,0.04284081632653061,0.03049795918367347,0.030922448979591836,0.03683265306122449,0.03216326530612245,0.027428571428571427,0.040359183673469384,0.03170612244897959,0.03497142857142857,0.029779591836734693,0.034057142857142855,0.03915102040816327,0.03369795918367347,0.026351020408163266,0.017861224489795918
0.017697959183673468,0.029714285714285714,0.0323265306122449,0.03284897959183673,0.03676734693877551,0.03500408163265306,0.029093877551020407,0.03918367346938775,0.032718367346938775,0.02755918367346939,0.037224489795918365,0.031444897959183676,0.03670204081632653,0.032555102040816325,0.03366530612244898,0.02726530612244898,0.042057142857142855,0.03017142857142857,0.03180408163265306,0.03582040816326531,0.0336,0.028702040816326532,0.03859591836734694,0.03209795918367347,0.034253061224489796,0.029681632653061226,0.03415510204081633,0.03915102040816327,0.03317551020408163,0.026481632653061225,0.018481632653061224
0.018938775510204082,0.0288,0.03209795918367347,0.03193469387755102,0.03686530612244898,0.03484081632653061,0.03026938775510204,0.03980408163265306,0.03128163265306123,0.027787755102040818,0.03676734693877551,0.0326530612244898,0.03617959183673469,0.033240816326530614,0.03284897959183673,0.027885714285714285,0.04137142857142857,0.031183673469387756,0.031248979591836736,0.035885714285714285,0.03317551020408163,0.027591836734693877,0.040391836734693876,0.031379591836734694,0.034187755102040814,0.029844897959183672,0.034579591836734695,0.03892244897959184,0.032914285714285715,0.027363265306122448,0.01776326530612245
0.01799183673469388,0.029420408163265306,0.0332734693877551,0.03170612244897959,0.03696326530612245,0.034383673469387754,0.03000816326530612,0.040065306122448976,0.030759183673469387,0.028146938775510204,0.03696326530612245,0.03147755102040816,0.037420408163265306,0.031902040816326534,0.033240816326530614,0.028440816326530612,0.041404081632653064,0.030791836734693878,0.03147755102040816,0.034775510204081636,0.0326530612244898,0.02889795918367347,0.04019591836734694,0.0316734693877551,0.03435102040816326,0.02873469387755102,0.03484081632653061,0.04045714285714286,0.033044897959183674,0.026644897959183674,0.01789387755102041
0.018938775510204082,0.02873469387755102,0.03216326530612245,0.03320816326530612,0.036244897959183675,0.034024489795918364,0.030595918367346937,0.04,0.031444897959183676,0.027983673469387755,0.037191836734693874,0.030759183673469387,0.03696326530612245,0.03297959183673469,0.0332734693877551,0.02716734693877551,0.04300408163265306,0.029648979591836735,0.030857142857142857,0.03666938775510204,0.032718367346938775,0.028277551020408163,0.03915102040816327,0.03242448979591837,0.03435102040816326,0.029420408163265306,0.034546938775510204,0.039412244897959185,0.03320816326530612,0.02697142857142857,0.01766530612244898
