x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175
47,60,60,23,178,247,330,476,468,481,476,445,355,409,324,247,280,296,232,197,247,373,322,362,266,296,353,439,482,445,461,440,429,364,242,146,85,74,150,197,292,409,397,291,440,266,398,309,409,445,485,483,477,476,397,353,266,183,309,207,309,375,292,225,76,146,146,85,146,336,371,409,373,397,398,322,189,232,114,51,48,38,38,13,32,74,42,39,146,111,115,255,191,280,324,330,409,481,481,468,417,371,163,236,143,74,162,162,197,200,371,409,362,454,445,454,397,423,322,362,330,347,470,454,485,440,398,197,183,262,232,292,397,400,388,266,351,322,291,409,362,429,454,388,330,324,296,247,280,362,353,375,336,309,322,146,34,72,23,198,115,261,191,198,146,85,60,115,207,355,322,493,483,477,452
46,72,38,72,157,409,292,428,500,475,468,470,398,397,409,362,351,362,353,288,236,255,262,280,354,236,296,373,397,476,470,364,440,371,324,198,86,13,74,177,198,247,373,371,397,362,336,397,397,468,481,482,470,437,443,351,236,291,296,322,388,324,322,373,235,236,198,266,314,322,409,409,439,481,429,318,324,336,191,118,14,23,15,37,23,32,32,60,23,86,96,114,183,157,398,440,440,409,491,476,481,322,362,291,200,191,150,197,217,236,268,322,417,354,314,409,398,373,268,322,373,322,470,429,388,324,409,244,86,217,189,261,348,388,347,247,397,322,355,440,476,500,495,481,461,351,347,291,247,304,280,364,324,244,140,198,157,38,207,198,244,322,280,200,198,73,47,74,140,309,397,445,495,487,482
86,17,69,136,266,244,398,398,440,477,476,409,468,481,387,322,354,280,322,291,348,114,266,262,178,210,288,324,309,437,437,439,409,288,198,140,89,69,74,163,189,262,261,291,255,375,355,387,454,429,439,371,476,423,304,322,261,373,336,397,397,481,397,464,336,247,292,283,261,429,309,398,477,476,461,457,397,314,210,178,114,26,39,42,23,42,17,85,136,73,111,115,66,163,347,397,423,470,476,452,454,445,362,309,322,242,146,189,114,117,198,347,318,351,429,309,388,355,351,318,347,291,440,454,409,336,247,197,198,150,146,314,225,336,322,261,163,283,336,429,485,493,477,481,483,423,309,322,242,222,157,247,362,183,266,322,283,183,322,210,291,318,225,143,96,72,51,69,115,136,291,452,497,489,487
146,118,48,146,136,288,409,330,429,371,454,409,452,481,322,336,470,247,371,347,351,280,198,236,96,120,232,157,314,428,452,354,355,330,236,178,140,146,163,96,280,178,163,296,291,244,322,291,397,452,470,445,330,373,296,304,364,324,318,362,397,439,398,288,347,309,292,262,322,440,440,439,437,470,481,445,314,322,373,200,207,217,51,27,34,47,89,177,69,86,162,117,198,178,371,373,445,476,454,452,476,397,409,387,266,210,247,288,225,375,364,398,409,440,429,373,309,236,387,261,397,388,292,322,266,163,247,74,150,115,236,114,118,398,207,191,198,163,397,487,474,500,493,476,457,468,322,266,114,115,236,147,157,159,247,291,266,420,409,397,443,247,291,115,85,23,14,15,38,69,157,440,477,499,497
183,74,198,96,262,244,283,397,355,371,455,445,440,485,454,397,428,330,371,244,247,322,353,159,91,235,159,114,262,353,354,439,288,291,210,150,147,114,210,232,291,189,222,232,183,318,210,309,355,397,417,397,355,283,291,268,318,198,232,440,428,445,375,362,291,183,198,355,272,364,445,423,397,443,371,437,420,409,262,348,292,150,210,143,96,111,183,236,146,178,42,48,198,322,373,452,439,397,440,417,452,397,387,397,330,235,309,143,178,388,409,409,470,387,454,355,347,322,409,309,210,375,291,198,189,157,163,96,146,159,247,242,140,291,236,178,146,232,362,461,470,487,476,473,489,437,296,178,191,34,115,17,37,85,136,309,266,439,476,485,437,324,146,72,24,23,11,13,6,60,197,322,476,493,499
291,244,150,211,146,387,397,348,397,440,468,470,461,371,417,362,291,397,272,309,198,266,322,114,292,283,157,162,210,177,266,398,236,235,157,244,163,200,232,322,324,280,272,324,198,236,150,373,324,247,428,373,375,322,291,198,288,373,362,322,397,437,353,314,236,178,198,291,198,318,362,353,429,440,429,375,437,452,443,417,362,348,197,157,236,322,211,232,146,120,76,291,272,296,483,440,485,493,400,400,354,244,236,247,354,388,291,324,388,347,420,443,440,420,375,400,291,330,371,397,355,247,247,162,140,266,69,74,74,200,236,314,198,291,146,69,76,244,309,477,499,468,470,476,398,388,232,110,89,42,47,20,69,247,280,371,470,497,483,485,481,397,210,9,6,6,13,14,12,38,120,375,428,455,409
291,322,280,198,247,347,330,362,355,440,409,461,461,439,353,387,336,429,324,280,351,373,322,247,247,85,96,120,110,163,232,262,280,146,236,136,183,266,291,387,322,322,197,210,200,225,207,222,280,347,409,428,355,373,347,225,162,322,318,336,296,322,211,247,189,118,261,322,353,347,375,397,388,371,322,473,445,461,477,470,487,409,324,318,178,318,280,225,150,85,51,191,288,336,440,445,468,455,375,309,177,247,247,266,262,247,318,354,371,455,428,476,464,409,409,272,347,244,280,347,198,178,200,91,76,51,42,111,111,198,207,236,85,235,140,114,111,211,354,398,455,485,482,397,292,262,178,114,23,32,23,38,34,115,304,439,464,491,497,474,454,409,291,110,8,5,12,32,17,42,147,347,348,397,423
397,266,296,373,280,288,398,330,397,468,423,429,461,409,397,347,210,210,242,291,348,292,291,232,183,198,111,74,236,115,114,189,140,140,150,211,114,146,200,296,371,291,291,266,159,111,163,146,159,330,348,397,397,347,314,262,291,347,309,364,266,371,150,262,280,200,210,178,296,324,387,200,291,210,324,398,373,481,485,485,437,397,397,351,324,304,198,242,207,217,222,76,261,347,443,387,487,423,309,347,197,292,244,348,351,373,439,417,292,371,409,476,437,397,387,261,291,283,291,247,291,115,159,163,60,74,115,210,72,189,207,322,347,140,150,163,222,247,397,452,443,409,387,440,336,347,200,85,147,8,66,86,51,247,351,351,464,477,468,455,409,304,266,143,69,8,26,60,38,69,191,255,232,387,387
420,324,347,318,429,354,455,454,397,464,482,452,420,420,261,262,183,183,247,291,191,266,236,244,262,242,140,96,51,143,217,162,207,157,86,32,114,117,163,262,198,242,272,117,76,51,110,85,244,388,362,470,398,454,355,375,398,262,409,347,222,242,398,191,236,242,114,136,210,236,242,318,288,222,288,347,353,455,476,457,470,440,437,429,291,236,324,296,247,146,210,111,183,291,371,468,481,398,371,347,162,236,291,324,397,375,409,362,409,362,388,429,397,322,322,262,232,355,437,296,283,324,262,86,150,159,117,114,189,296,262,336,266,304,348,362,362,443,387,461,454,439,439,398,272,150,189,118,96,115,114,60,85,225,280,362,409,461,454,440,445,420,261,140,159,146,89,146,162,266,291,304,354,247,291
468,347,353,388,387,371,420,476,485,485,452,476,409,388,247,157,114,207,296,388,280,309,371,309,292,291,159,157,114,178,115,110,51,51,85,89,198,210,324,247,364,162,242,232,235,85,177,235,117,189,373,423,409,409,457,362,398,387,268,292,283,304,247,355,244,217,146,247,197,159,140,85,96,115,291,291,353,397,423,417,477,262,375,373,445,283,353,355,198,86,117,60,266,452,324,409,373,476,362,351,322,211,198,397,457,409,452,428,397,375,322,247,283,162,296,272,314,242,314,236,353,398,314,291,268,280,225,318,288,318,355,439,468,445,437,429,397,454,474,487,483,440,429,371,309,373,242,261,178,120,236,177,351,200,397,445,309,373,375,398,296,398,330,322,247,178,114,262,266,283,387,280,373,371,347
